EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"6,66,549",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Online copy of Tender cost, EMD, GSTIN, PAN, RC, Affidavit and other document as per DTCN",1.0,ICICI BANK,Improvement to Badabrahmani Chhak Ganthiapali road in the district of Bargarh under MMSY-Improvement to Existing RD roads for the year 2024-25.,Improvement to Badabrahmani Chhak Ganthiapali road in the district of Bargarh under MMSY-Improvement to Existing RD roads for the year 2024-25.,Please refer Tender documents. ,NA ,"6,66,54,855",Civil Works - Roads,NA ,Tender,90.0,270.0,Padampur,768036.0,NA ,NA ,NA ,CCE RW CIRCLE SAMBALPUR,No ,No,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-SAMBALPUR,ROAD TENDER ONLINE RWCSBP-08/2024-25,2025_CERWI_108947_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-Jan-2025 06:00 PM,15-Jan-2025 11:00 AM,02-Jan-2025 06:00 PM,13-Jan-2025 05:00 PM,02-Jan-2025 06:00 PM ,10-Jan-2025 05:00 PM ,02-Jan-2025 06:00 PM,13-Jan-2025 05:00 PM,21-Mar-2025 11:00 AM,CCE RW CIRCLE SAMBALPUR,CCE RW CIRCLE SAMBALPUR,AOC,Finance,2 NOS BIDDER,Madhusmita Mohanty,21-Mar-2025 01:26 PM,finance_523208.pdf,BOQ Comparative Chart,SANJAY KUMAR MISHRA,Internal,EE ESTIMATOR DAO,sanjay Kumar Mishra,18-Mar-2025 04:01 PM,21-Mar-2025 11:00 AM,techsummary_523208.pdf (891.27 KB),Technical,5 NOS BIDDER,Madhusmita Mohanty,18-Mar-2025 02:46 PM,technical_523208.pdf,SUJIT BEHERA,Internal,EE ESTIMATOR DAO,Sujit Behera,19-Aug-2025 06:33 PM,finsummary_523208.pdf (26.18 KB),1.0,Tender Revocation,Tender Revocation,18-Mar-2025 01:26 PM,935.pdf ,874.43,Technical Opening,19-Aug-2025,"INR 69,980,932.13",270.0,Sujit Behera,19-Aug-2025 06:37 PM,TECH.pdf (26.00 KB),AOC,1,2744540,BIKRAM KUMAR GUPTA,13-Jan-2025 02:30 PM,Rejected-Technical,Due to non submission of work in hand certificate as per DTCN clause No.2.1.7,18-Mar-2025 04:01 PM,1.0,2742550.0,MUKUNDA RATHA,INR,"69,980,932.13",CE RW I||RWCIRCLE-SAMBALPUR,2025_CERWI_108947_15,ROAD TENDER ONLINE RWCSBP-08/2024-25,Improvement to Badabrahmani Chhak Ganthiapali road in the district of Bargarh under MMSY-Improvement to Existing RD roads for the year 2024-25.,AOC
,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2745834,M/S TANUSHREE CONSTRUCTION PROPRIETOR RAJENDRA BEHERA,13-Jan-2025 01:56 PM,Rejected-Technical,Due to false work experience certificate as per DTCN clause No.2.1.4 and 2.1.8 i,18-Mar-2025 04:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2747112,M/S UNISON INFRACON,13-Jan-2025 04:31 PM,Rejected-Technical,Due to submission or availability of HMP as per DTCN clause No.2.1.6,18-Mar-2025 04:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2742550,MUKUNDA RATHA,13-Jan-2025 09:56 AM,Accepted-AOC,AOC,19-Aug-2025 06:40 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2746564,Nandi Infrastructure,13-Jan-2025 01:40 PM,Rejected-Finance,L2 BIDDER,19-Aug-2025 06:33 PM,,,,,,,,,,AOC
