Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,RFP,"25,000",No,fixed,,Nil,Nil,17-Feb-2025 11:00 AM,17-Mar-2025 11:30 AM,17-Feb-2025 11:00 AM,16-Mar-2025 05:00 PM,NA ,NA ,17-Feb-2025 11:00 AM,16-Mar-2025 05:00 PM,10-Apr-2025 12:45 PM,1.0,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Ranipur Jharial at Bangomunda Block in Bolangir District.,Date,,"O/o Superintending Engineer, OTDC Ltd. BBSR","O/o Superintending Engineer, OTDC Ltd. BBSR",1.0,ICICI BANK,Odisha Tourism Devl. Corp.,BP I/15/2024 25 Dt. 14.02.2025,2025_OTDC_110832_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,"10,000","1,800",Nil,Nil,No,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Ranipur Jharial at Bangomunda Block in Bolangir District,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Ranipur Jharial at Bangomunda Block in Bolangir District,As per RFP ,NA ,"3,13,89,000",Consultancy Services,NA ,Empanelment,120.0,30.0,"Ranipur Jharial, Bolangir",767040.0,"Conference Hall-1, OTDC Head office, BBSR ","O/o Superintending Engineer, OTDC Ltd. BBSR  ",21-Feb-2025 11:30 AM ,"O/o Superintending Engineer, OTDC Ltd. BBSR",No ,No,AOC,1.0,2854735.0,S AND J ASSOCIATES,INR,"2,625,000",Odisha Tourism Devl. Corp.,2025_OTDC_110832_1,BP I/15/2024 25 Dt. 14.02.2025,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Ranipur Jharial at Bangomunda Block in Bolangir District,S.K. Behera,Internal,L.SAHOOS.SWAINS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,10-Apr-2025 12:28 PM,10-Apr-2025 12:45 PM,techsummary_530592.pdf (1491.56 KB),S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik, L. Sahoo",Subrat Kumar Jena,29-Aug-2025 07:05 PM,finsummary_530592.pdf (728.78 KB),29-Aug-2025,"INR 2,625,000",30.0,Subrat Kumar Jena,29-Aug-2025 07:09 PM,AOC.pdf (741.00 KB),WORK ORDER,Technical,Proceeding,Subrat Kumar Jena,10-Apr-2025 12:25 PM,technical_530592.pdf,1,2844638,Designers Forum,16-Mar-2025 01:20 PM,Rejected-Finance,UNSUCESSFUL BIDDER,29-Aug-2025 07:05 PM,Finance,Financial Proceedings,Subrat Kumar Jena,29-Aug-2025 07:03 PM,finance_530592.pdf,BOQ Comparative Chart,AOC
,,.pdf,Other documents as per RFP,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2854735,S AND J ASSOCIATES,14-Mar-2025 02:51 PM,Accepted-AOC,SUCESSFUL BIDDER,29-Aug-2025 07:09 PM,,,,,,,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2853950,SPIRE CONSULTANTS,14-Mar-2025 09:22 AM,Rejected-Finance,UNSUCESSFUL BIDDER,29-Aug-2025 07:05 PM,,,,,,,AOC
