S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2996561.0,Krishna Singh,INR,"4,874,020.3",Finance,Accepted this tender Work SI.No. 9 of Bid Identification No. 02/2025-26 due to more than one bidders are participating. Evaluation or scrutinization is to be taken up after opening of technical bid with all criteria.,Jogaranjan Nayak,19-Aug-2025 10:48 AM,finance_544099.pdf,BOQ Comparative Chart,JogaranjanNayak,Mixed,AmarNathSubudhiAEEstimatroGulsandevMarkamAEEManojkumarBindhaniJEArupanandaParamanikPEJnanendraKumarSamalADWOPrakashRanjanDuttaSOSureshKumarMajhiSRA,Jogaranjan Nayak,19-Aug-2025 11:06 AM,finsummary_544099.pdf (532.97 KB),ST and SC Development Deptt||ITDA Rairangpur,2025_STSCD_114749_9,TCN02/2025-26,Upgradation of PSH Building at Kathbharia School under Kusumi Block.,JogaranjanNayak,Mixed,AmarNathSubudhiAEEstimatroGulsandevMarkamAEEManojkumarBindhaniJEArupanandaParamanikPEJnanendraKumarSamalADWOPrakashRanjanDuttaSOSureshKumarMajhiSRA,Jogaranjan Nayak,19-Aug-2025 10:58 AM,techsummary_544099.pdf (532.97 KB),19-Aug-2025,"INR 4,874,020.3",180.0,Jogaranjan Nayak,19-Aug-2025 11:11 AM,AOCdetails02202526.pdf (2883.00 KB),"Krishna Singh B Class Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingly",1,2995866,DEEPAK KUMAR MOHANTY,14-Jul-2025 11:12 AM,Rejected-AOC,L1,19-Aug-2025 11:11 AM,AOC,1.0,ICICI BANK,Upgradation of PSH Building at Kathbharia School under Kusumi Block.,Upgradation of PSH Building at Kathbharia School under Kusumi Block.,As per tender documents. ,NA ,"57,33,467",Civil Works - Buildings,NA ,Tender,90.0,180.0,Kathbharia,757047.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,24-Jun-2025 06:00 PM,15-Jul-2025 11:00 AM,24-Jun-2025 06:00 PM,14-Jul-2025 05:30 PM,NA ,NA ,24-Jun-2025 06:00 PM,14-Jul-2025 05:30 PM,"10,000",0.0,Nil,Nil,No,"57,335",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj",ST and SC Development Deptt||ITDA Rairangpur,TCN02/2025-26,2025_STSCD_114749_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2997317,HIMANSU NARAYAN BARIK,12-Jul-2025 04:26 PM,Rejected-AOC,L1,19-Aug-2025 11:11 AM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2996561,Krishna Singh,14-Jul-2025 12:45 PM,Accepted-AOC,Lottery Winner L1,19-Aug-2025 11:11 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2996878,LIPIKA HANSDAH,11-Jul-2025 09:54 PM,Rejected-AOC,L1,19-Aug-2025 11:11 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2997670,RAJESH KUMAR BARIK,12-Jul-2025 11:15 PM,Rejected-AOC,L1,19-Aug-2025 11:11 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
