Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,DTCN,Forest Environment and Climate Change Department||Nandankanan Zoological Park,03/pmu/2025-26,2025_NZP_112809_1,Yes,Open Tender,Percentage,Goods,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,28-Apr-2025 10:55 AM,05-May-2025 11:00 AM,28-Apr-2025 10:55 AM,03-May-2025 05:00 PM,NA ,NA ,28-Apr-2025 10:55 AM,03-May-2025 05:00 PM,05-May-2025 04:30 PM,"1,01,349",No,fixed,,Nil,Nil,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Leopard Enclosure no.91 inside Nandankanan Zoological Park,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Leopard Enclosure no.91 inside Nandankanan Zoological Park,Please refer Tender documents. ,NA ,"1,01,34,990",Miscellaneous Goods,NA ,Tender,90.0,60.0,Nandankanan,754005.0,Nandanankanan zoological park ,NANDANKANAN BHUBANESWAR ,29-Apr-2025 11:00 AM ,Nandanankanan zoological park,No ,No,1,ICICI BANK,Deputy Director Nandankanan,NANDANKANAN ZOOLOGICALPARK,AOC,Chairman,Internal,And Others,Manasmita Maharana,05-May-2025 03:03 PM,05-May-2025 04:30 PM,techsummary_537539.pdf (1352.43 KB),1,2904509,M/s Utkal Contech prop Utkal Kishore Parida,03-May-2025 04:00 PM,Rejected-AOC,Rejected,08-Aug-2025 11:42 AM,06-May-2025,"INR 8,615,755",60.0,Manasmita Maharana,08-Aug-2025 11:42 AM,leo.pdf (557.00 KB),LOA,Finance,Refer to the proceeding attached.,Manasmita Maharana,06-May-2025 09:46 AM,finance_537539.pdf,BOQ Comparative Chart,1.0,2904328.0,Shyamsundar Realcon private limited,INR,"8,615,755",Forest Environment and Climate Change Department||Nandankanan Zoological Park,2025_NZP_112809_1,03/pmu/2025-26,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Leopard Enclosure no.91 inside Nandankanan Zoological Park,Technical,summary,Manasmita Maharana,05-May-2025 03:01 PM,technical_537539.pdf,Chairman,Internal,AND OTHERS,Manasmita Maharana,06-May-2025 09:51 AM,finsummary_537539.pdf (904.77 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,AOC,,,,,,,,2,2904328,Shyamsundar Realcon private limited,03-May-2025 12:55 PM,Accepted-AOC,AOC,08-Aug-2025 11:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
