Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,Repair And Improvement To Chakadhara Check Dam Over Kusei Nallah Near Village Sanasiadimal In Harichandanpur Block Of Keonjhar District For The Year 2025-26,Repair And Improvement To Chakadhara Check Dam Over Kusei Nallah Near Village Sanasiadimal In Harichandanpur Block Of Keonjhar District For The Year 2025-26,Please refer Tender documents. ,NA ,"6,77,645",Civil Works - Others,NA ,Rate Contract,90.0,60.0,HARICHANDANPUR,758020.0,NA ,NA ,NA ,"O/O THE S.E. M.I.DIVISION,ANANDAPUR, AT/PO-SALAPAD",No ,No,SUPERINTENDING ENGINEER,"O/O THE S.E. M.I.DIVISION,ANANDAPUR, AT/PO-SALAPAD",1.0,Fee/PreQual/Technical/Finance,.pdf,"License, PAN, GST, EMD, Affidavits,Other relevant documents as per DTCN",08-Apr-2025 10:00 AM,17-Apr-2025 05:00 PM,08-Apr-2025 10:05 AM,17-Apr-2025 04:00 PM,NA ,NA ,08-Apr-2025 10:10 AM,17-Apr-2025 04:00 PM,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||M I Division Anandapur",Bid Identification No.- 01 / MIDA / 2025-26,2025_CEMIB_112306_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"6,800",Yes,fixed,,Nil,Nil,AOC,SE,Internal,,Ashok Kumar Sethi,05-Aug-2025 07:52 AM,finsummary_535681.pdf (193.47 KB),SE,Internal,,Ashok Kumar Sethi,05-Aug-2025 07:48 AM,techsummary_535681.pdf (193.47 KB),05-Aug-2025,"INR 576,066.36",60.0,Ashok Kumar Sethi,05-Aug-2025 07:54 AM,chakadharimpcd.pdf (193.00 KB),1,2886676,BASANTA KUMAR MAHANTA,17-Apr-2025 01:39 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar||M I Division Anandapur",2025_CEMIB_112306_13,Bid Identification No.- 01 / MIDA / 2025-26,Repair And Improvement To Chakadhara Check Dam Over Kusei Nallah Near Village Sanasiadimal In Harichandanpur Block Of Keonjhar District For The Year 2025-26,1.0,2886260.0,PRITIPRAVA GHADEI,INR,"576,066.36",Finance,summary,Ashok Kumar Sethi,05-Aug-2025 07:44 AM,finance_535681.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2885417,KAPILA CHARAN MALIK,15-Apr-2025 10:35 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2881108,"M/S. AMIT CONSTRUCTION, PROP. AMIT MOHAMANSINGH",10-Apr-2025 07:28 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2886147,NARAYAN SAHOO,16-Apr-2025 03:23 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2886260,PRITIPRAVA GHADEI,16-Apr-2025 04:22 PM,Accepted-AOC,AOC,05-Aug-2025 07:55 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2884189,RASMILATA PALEI,14-Apr-2025 11:26 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2887410,RASMI RANJAN PATRA,17-Apr-2025 03:22 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,2881738,SANATAN MAJHI,11-Apr-2025 08:51 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,2885005,SARAT NAYAK,15-Apr-2025 03:54 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,2882919,TRILOCHAN KHANDA,14-Apr-2025 09:16 PM,Rejected-Finance,LOTTRY,05-Aug-2025 07:52 AM,,,,,,,,,,,,,,,,AOC
