Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",SEPRD-04/2025-26,2025_CELBB_114118_33,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Desilting to Daya West Branch Canal from RD 7.700 Km. to 12.500 Km.,maintenance work,Please refer Tender documents. ,NA ,"11,46,060",Civil Works - Canal,NA ,Tender,90.0,NA ,mundali,754004.0,NA ,NA ,NA ,SE PRACHI DIVISION,No ,No,"11,500",Yes,fixed,,Nil,Nil,05-Jun-2025 10:00 AM,17-Jun-2025 11:00 AM,05-Jun-2025 10:00 AM,16-Jun-2025 05:30 PM,NA ,NA ,05-Jun-2025 10:00 AM,16-Jun-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor R.C, PAN, GSTIN, Affidavits, NRC, undertaking and any other documents as per SBD/DTCN","6,000",0.0,Nil,Nil,No,Superintending Engineer prachi division,"Superintending Engineer Prachi Division, Bhubaneswar",1.0,ICICI BANK,AOC,"SE Prachi Division, Bhubaneswar",Internal,,Raghunath Swain,29-Jul-2025 12:49 PM,techsummary_542053.pdf (118.08 KB),"SE Prachi Division, Bhubaneswar",Internal,,Raghunath Swain,29-Jul-2025 12:50 PM,finsummary_542053.pdf (118.08 KB),Finance,admitted,Kirti Kasturika,17-Jun-2025 04:44 PM,,BOQ Comparative Chart,1,2962414,ARAT BANDHU ROUT,11-Jun-2025 08:04 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,"CE-BM,LMB Basin,BBSR||SE, Central Irr.Circle, BBSR||EE,Prachi Division,Bhubaneswar",2025_CELBB_114118_33,SEPRD-04/2025-26,Desilting to Daya West Branch Canal from RD 7.700 Km. to 12.500 Km.,1.0,2963114.0,ARUN KUMAR SENAPATI,INR,"974,265",12-Aug-2025,"INR 1,146,059.63",90.0,Raghunath Swain,12-Aug-2025 01:00 PM,33.PDF (139.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2967173,ARATI SWAIN,15-Jun-2025 10:52 AM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2963114,ARUN KUMAR SENAPATI,13-Jun-2025 05:28 PM,Accepted-AOC,Selected through Lottery,12-Aug-2025 01:00 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2962514,ASWINI ROUT,11-Jun-2025 08:51 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2964443,CHANDAN KUMAR JENA,14-Jun-2025 04:55 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2966239,JAYASHREE BEHERA,13-Jun-2025 09:01 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2969802,JAYASHREE BHUYAN,16-Jun-2025 05:17 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,2965411,JINIA BEHERA,13-Jun-2025 12:41 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,2965668,PRAMOD KUMAR HATI,13-Jun-2025 02:51 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,2965652,PRANATI ROUT,14-Jun-2025 01:00 PM,Rejected-Technical,not selected through lottery,29-Jul-2025 12:49 PM,,,,,,,,,,,,,,,,AOC
