EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"1,05,819",Yes,percentage,1.0%,Nil,Nil,29-Jul-2023 09:00 AM,10-Aug-2023 11:00 AM,29-Jul-2023 09:00 AM,09-Aug-2023 05:00 PM,29-Jul-2023 09:00 AM ,07-Aug-2023 05:00 PM ,29-Jul-2023 09:00 AM,09-Aug-2023 05:00 PM,25-Aug-2023 04:00 PM,"Periodical renewal work of 5 years post DLP PMGSY roads such as (a) N.N.Road to Badamachamara, (b) Gabakunda to Chakarapada, (c ) R.D. Road to Sirikenda and (d) R.D.road to Desunthi under Package No. PM/NIMAPARA/06","Periodical renewal work of 5 years post DLP PMGSY roads such as (a) N.N.Road to Badamachamara, (b) Gabakunda to Chakarapada, (c ) R.D. Road to Sirikenda and (d) R.D.road to Desunthi under Package No. PM/NIMAPARA/06",Please refer Tender documents. ,NA ,"1,05,81,857",Civil Works - Roads,NA ,Tender,90.0,180.0,Nimapara,752106.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-19 of 2023,2023_CERWI_90854_21,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","10,000",0.0,Nil,Nil,No,AOC,05-Aug-2025,"INR 8,995,637",180.0,Priyadarshini Dalai,05-Aug-2025 12:16 PM,PMNIMAPARA06AgmtDetails.pdf (873.00 KB),"Work order Letter No.3318 dtd.07.10.2023 and Agmt. No.05 PM of 2022-24 dtd.07.10.2023 of Superintending Engineer, Rural Works Division, Nimapara",1.0,2195563.0,HARISANKAR PRADHAN,07-Aug-2023 05:40 PM,Accepted-AOC,Accepted,05-Aug-2025 12:16 PM,Finance,3 nos bidder qualified in the tender,Priyadarshini Dalai,05-Aug-2025 12:05 PM,,BOQ Comparative Chart,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivision Puri SrDAORWDivision Nimapara PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,23-Aug-2023 12:41 PM,25-Aug-2023 04:00 PM,techsummary_444685.pdf (276.22 KB),Chief Construction Engineer,Internal,SuperintendingEngineerRWDivisionPuriSrDAORWDivisionNimaparaPAtoC.C.ECentralRuralWorksCircleBBSR,Priyadarshini Dalai,05-Aug-2025 12:09 PM,finsummary_444685.pdf (293.26 KB),CE RW I||RWCIRCLE-BHUBANESWAR,2023_CERWI_90854_21,Tender Online C.C-19 of 2023,"Periodical renewal work of 5 years post DLP PMGSY roads such as (a) N.N.Road to Badamachamara, (b) Gabakunda to Chakarapada, (c ) R.D. Road to Sirikenda and (d) R.D.road to Desunthi under Package No. PM/NIMAPARA/06",Technical,QUALIFIED AND DISQUALIFIED LIST,Priyadarshini Dalai,23-Aug-2023 12:40 PM,technical_444685.pdf,1.0,2195563.0,HARISANKAR PRADHAN,INR,"8,995,637",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,AOC,,,,,,,,2.0,2197564.0,JITENDRA PRASAD BEHERA,08-Aug-2023 10:15 PM,Rejected-Finance,Other than winner of the transparent lottery system,05-Aug-2025 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,AOC,,,,,,,,3.0,2194181.0,RAMACHANDRA SAMANTA SINGHAR,08-Aug-2023 08:48 PM,Rejected-Finance,Other than winner of the transparent lottery system,05-Aug-2025 12:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
