Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,RFP,1.0,Selection of Consultant for Providing Detailed Project Report for Integrated Development of Deomali in Koraput District.,Date,,"10,000","1,800",Nil,Nil,No,"O/o Superintending Engineer, OTDC Ltd. BBSR","O/o Superintending Engineer, OTDC Ltd. BBSR",1.0,ICICI BANK,Odisha Tourism Devl. Corp.,BP I/15/2024 25 Dt. 14.02.2025.,2025_OTDC_110856_1,Yes,National Competitive Bid,Item Rate,Services,2.0,No,No,Online,No,No,No,Selection of Consultant for Providing Detailed Project Report for Integrated Development of Deomali in Koraput District,Selection of Consultant for Providing Detailed Project Report for Integrated Development of Deomali in Koraput District,As per RFP ,NA ,"13,21,00,000",Consultancy Services,NA ,Tender,120.0,30.0,"Deomali, Koraput",764020.0,"Conference Hall-1, OTDC Head office, BBSR ","O/o Superintending Engineer, OTDC Ltd. BBSR ",21-Feb-2025 11:30 AM ,"O/o Superintending Engineer, OTDC Ltd. BBSR",No ,No,"25,000",No,fixed,,Nil,Nil,17-Feb-2025 04:15 PM,06-Mar-2025 12:30 PM,17-Feb-2025 04:15 PM,05-Mar-2025 05:00 PM,NA ,NA ,17-Feb-2025 04:15 PM,05-Mar-2025 05:00 PM,10-Apr-2025 12:40 PM,AOC,S.K. Behera,Internal,L.SAHOOS.SWAINS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,10-Apr-2025 12:34 PM,10-Apr-2025 12:40 PM,techsummary_530631.pdf (1484.16 KB),1.0,2844865.0,S AND J ASSOCIATES,INR,"4,875,000",Odisha Tourism Devl. Corp.,2025_OTDC_110856_1,BP I/15/2024 25 Dt. 14.02.2025.,Selection of Consultant for Providing Detailed Project Report for Integrated Development of Deomali in Koraput District,Technical,Proceeding,Subrat Kumar Jena,10-Apr-2025 12:31 PM,technical_530631.pdf,1.0,2844768.0,Designers Forum,05-Mar-2025 03:32 PM,Rejected-Finance,UNSUCESSFUL BIDDER,29-Aug-2025 08:24 PM,Finance,Financial Proceedings,Subrat Kumar Jena,29-Aug-2025 08:20 PM,finance_530631.pdf,BOQ Comparative Chart,29-Aug-2025,"INR 4,875,000",30.0,Subrat Kumar Jena,29-Aug-2025 08:28 PM,AOC.pdf (852.00 KB),WORK ORDER,S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik, S. Swain, L. Sahoo",Subrat Kumar Jena,29-Aug-2025 08:24 PM,finsummary_530631.pdf (706.05 KB),AOC
,,.pdf,Other documents as per RFP,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2.0,2844865.0,S AND J ASSOCIATES,05-Mar-2025 03:53 PM,Accepted-AOC,SUCESSFUL BIDDER,29-Aug-2025 08:28 PM,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
