Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage
20-Aug-2025,"INR 1,585,485",60.0,Subas Chandra Sahoo,20-Aug-2025 02:00 PM,2024_ORULB_102456_10.pdf (400.00 KB),Work Order,Municipal Bodies||Cuttack Municipal Corporation,2024_ORULB_102456_10,MC(CMC)CTC_Div-I_No26/2023-24,Construction of C.C. road at Union Club Madhusudan Marg Buxi Bazar in Ward No. 15,1.0,2484721.0,SUBASH CHANDRA BEHERA,INR,"1,585,485",1,2484523,JYOTI ENTERPRISES,22-Mar-2024 11:11 AM,Rejected-AOC,Rejected,20-Aug-2025 02:01 PM,Finance,Five bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Nanda Kishor Pal,30-Mar-2024 04:25 PM,finance_499639.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,20-Aug-2025 01:57 PM,finsummary_499639.pdf (400.12 KB),Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,20-Aug-2025 01:54 PM,techsummary_499639.pdf (400.12 KB),AOC,"Executive Engineer, CD-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",Construction of C.C. road at Union Club Madhusudan Marg Buxi Bazar in Ward No. 15,Construction of C.C. road at Union Club Madhusudan Marg Buxi Bazar in Ward No. 15,Please refer Tender documents. ,NA ,"18,65,000",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST AND EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No26/2023-24,2024_ORULB_102456_10,Yes,Open Tender,Item Wise,Works,1.0,No,No,Online,No,No,No,"18,700",Yes,fixed,,Nil,Nil,13-Mar-2024 03:00 PM,30-Mar-2024 11:00 AM,13-Mar-2024 03:00 PM,22-Mar-2024 05:00 PM,13-Mar-2024 03:00 PM ,22-Mar-2024 05:00 PM ,13-Mar-2024 03:00 PM,22-Mar-2024 05:00 PM,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,2,2483504,MD AZHAR,21-Mar-2024 06:20 PM,Rejected-AOC,Rejected,20-Aug-2025 02:01 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,3,2484747,PRAKASH KUMAR ROUTRAY,22-Mar-2024 04:14 PM,Rejected-AOC,Rejected,20-Aug-2025 02:01 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,2484721,SUBASH CHANDRA BEHERA,22-Mar-2024 03:59 PM,Accepted-AOC,Accepted,20-Aug-2025 02:01 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,2484420,SUBRAT KUMAR NAYAK,22-Mar-2024 03:54 PM,Rejected-AOC,Rejected,20-Aug-2025 02:01 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
