Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"Sub-Collector,Sambalpur-cum-Chairman,RMC,Sambalpur",Internal,"Executive Engineer,OSAM Board,Bhubaneswar,Assistant Engineer,OSAM Board, Bhubaneswar,Junior Engineer,OSAM Board,Bhubaneswar,Secretary,RMC,Sambalpur and Accountant,RMC,Sambalpur",Saroja Meher,13-Aug-2025 12:00 PM,16-Aug-2025 11:30 AM,techsummary_545889.pdf (1799.99 KB),Finance,Financial bid opened. The proceedings is prepared as per rate quoted by the bidders. Sri Satya Prakash Agrawal stood as L1 by quoting 0.50 percent less than the tender value.,Saroja Meher,19-Aug-2025 12:17 PM,finance_545889.pdf,BOQ Comparative Chart,1,3014181,ABAKASH MISHRA,28-Jul-2025 10:38 AM,Rejected-Technical,Not eligible as he has not fulfulled the eligibility criteria.,13-Aug-2025 12:00 PM,21-Aug-2025,"INR 32,936,057",270.0,Saroja Meher,25-Aug-2025 03:19 PM,WorkOrderforSanatanpali.pdf (415.00 KB),Work Order,1.0,3010576.0,SATYA PRAKASH AGRAWAL,INR,"32,771,377",Odisha State Agricultural Marketing Board||Regulated Market Committee Sambalpur,2025_OSAMB_115488_1,01/Sambalpur 2025-26,Construction of different Agricultural Marketing Infrastructures at Sanatanpalli New Market Yard of RMC Sambalpur.,Technical,The technical bid was opened. The bids will be evaluated as per terms of the DTCN. In total 05 bids were received.,Saroja Meher,31-Jul-2025 12:28 PM,technical_545889.pdf,"Sub-Collector,Sambalpur-cum-Chairman,RMC, Sambalpur",Internal,"Executive Engineer,OSAM Board,Bhubaneswar,Assistant Engineer,OSAM Board,Junior Engineer,OSAM Board,Secretary,RMC,Sambalpur and Accountant,RMC,Sambalpur",Saroja Meher,19-Aug-2025 12:26 PM,finsummary_545889.pdf (655.42 KB),AOC,"3,29,361",Yes,percentage,1.0%,Nil,Nil,Odisha State Agricultural Marketing Board||Regulated Market Committee Sambalpur,01/Sambalpur 2025-26,2025_OSAMB_115488_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,15-Jul-2025 10:00 AM,29-Jul-2025 05:00 PM,15-Jul-2025 10:00 AM ,29-Jul-2025 05:00 PM ,15-Jul-2025 10:00 AM,29-Jul-2025 05:00 PM,16-Aug-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,"License, pan, GST, Affidavit",Construction of different Agricultural Marketing Infrastructures at Sanatanpalli New Market Yard of RMC Sambalpur.,Construction of different Agricultural Marketing Infrastructures at Sanatanpalli New Market Yard of RMC Sambalpur,Please refer Tender documents. ,NA ,"3,29,36,057",Civil Works - Others,NA ,Rate Contract,90.0,270.0,"RMC, Sambalpur",768006.0,NA ,NA ,NA ,"RMC, Sambalpur",No ,No,1.0,ICICI BANK,"Sub-Collector Sambalpur-cum-Chairman RMC,Sambalpur",O/O of Sub-Collector Sambalpur,"10,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,2,3014075,Rajesh Kumar Panda,29-Jul-2025 01:42 PM,Rejected-Technical,Not Eligible as he has not fulfilled the eligibility criteria.,13-Aug-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,3,3010576,SATYA PRAKASH AGRAWAL,29-Jul-2025 10:32 AM,Accepted-AOC,L1 Bidder,25-Aug-2025 03:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3016160,SITANSU SEKHAR PANIGRAHI,29-Jul-2025 03:16 PM,Rejected-Finance,He has quoted schedule rate,19-Aug-2025 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3015974,toshabantadash,29-Jul-2025 12:01 PM,Rejected-Finance,He has quoted 0.16 percent less than the tender value,19-Aug-2025 12:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
