Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
SE Jharsuguda R and B Division,O/O the SE Jharsuguda R and B Division,"78,019",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"RC BOOK,TENDER COST,AFFIDAVIT,EMD,PAN, GSTN, LEASE AGREEMENT, MOU OF electrical contractor etc",Construction of Peddy Procurement Center (PPC) at Bhikampali under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Construction of Peddy Procurement Center (PPC) at Bhikampali under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,Please refer Tender documents. ,NA ,"78,01,900",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jharsuguda,768201.0,NA ,NA ,NA ,O/O the SE Jharsuguda R and B Division,No ,No,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,2024_EICCL_106266_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,07-Nov-2024 06:55 PM,22-Nov-2024 11:00 AM,07-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,07-Nov-2024 06:55 PM ,21-Nov-2024 05:00 PM ,07-Nov-2024 06:55 PM,21-Nov-2024 05:00 PM,08-May-2025 09:00 AM,AOC,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,08-May-2025 08:46 AM,08-May-2025 09:00 AM,techsummary_513809.pdf (2408.83 KB),Finance,cs,Ashish Kumar Lenka,08-May-2025 10:05 AM,,BOQ Comparative Chart,Superintending Engineer,Internal,EE SR DAO,Satyaban Patel,25-Aug-2025 01:25 PM,finsummary_513809.pdf (1092.31 KB),Technical,accepted,Sandipta Panigrahi,04-Jan-2025 06:01 PM,,1.0,2652295.0,SATYESH MAHANA,INR,"6,632,395",EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-JHARSUGUDA,2024_EICCL_106266_13,Bid Identification No-SE-RandB-JSG-09- OF 2024-25,Construction of Peddy Procurement Center (PPC) at Bhikampali under Lakhanpur Block in the District of Jharsuguda for the year 2024-25,1,2657926,ABINASH SINGH THAKUR,21-Nov-2024 03:31 PM,Rejected-AOC,Lottery not in favour,25-Aug-2025 01:28 PM,25-Aug-2025,"INR 6,632,395",180.0,Satyaban Patel,25-Aug-2025 01:28 PM,ppcbhikampali.pdf (1092.00 KB),AOC,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2653219,GIRIDHARI DASH,19-Nov-2024 05:52 PM,Rejected-AOC,Lottery not in favour,25-Aug-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2652295,SATYESH MAHANA,18-Nov-2024 06:47 PM,Accepted-AOC,Lottery in favour,25-Aug-2025 01:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2650026,SUBASH CHANDRA SAMANTROY,19-Nov-2024 11:46 AM,Rejected-AOC,Lottery not in favour,25-Aug-2025 01:28 PM,,,,,,,,AOC
