Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Superintending Engineer, O.T.D.C Ltd","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar.",Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Chausathi Yogini Temple at Hirapur in Balianta Block in KhordhaDist District.,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Chausathi Yogini Temple at Hirapur in Balianta Block in KhordhaDist District.,Please refer Tender documents. ,NA ,"7,84,70,000",Consultancy Services,NA ,Tender,120.0,30.0,Hirapur in Balianta Block in KhordhaDist District.,752100.0,"Conference Hall-1, OTDC Head office, BBSR ","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar. ",16-Apr-2025 11:00 AM ,"Superintending Engineer, O.T.D.C Ltd Lewis road",No ,No,Odisha Tourism Devl. Corp.,BP I/01/2025-26 dt. 07.04.2025,2025_OTDC_112407_6,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,"15,694",Yes,fixed,,Nil,Nil,"10,000","1,800",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience",11-Apr-2025 09:00 AM,21-Apr-2025 11:30 AM,11-Apr-2025 09:00 AM,19-Apr-2025 05:00 PM,NA ,NA ,11-Apr-2025 09:00 AM,19-Apr-2025 05:00 PM,16-May-2025 05:45 PM,AOC,28-Aug-2025,"INR 941,640",30.0,Sunil Kumar Behera,28-Aug-2025 04:25 PM,AOC.pdf (537.00 KB),WORK ORDER,S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik, L. Sahoo",Sunil Kumar Behera,28-Aug-2025 04:22 PM,finsummary_536010.pdf (778.44 KB),Finance,Financial Proceedings,Sunil Kumar Behera,28-Aug-2025 04:18 PM,finance_536010.pdf,BOQ Comparative Chart,Technical,Proceeding,Sunil Kumar Behera,16-May-2025 05:35 PM,technical_536010.pdf,1,2888826,DEBENDRA KUMAR PARIDA,19-Apr-2025 02:34 PM,Rejected-Finance,UNSUCESSFUL BIDDER,28-Aug-2025 04:22 PM,Odisha Tourism Devl. Corp.,2025_OTDC_112407_6,BP I/01/2025-26 dt. 07.04.2025,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development of Chausathi Yogini Temple at Hirapur in Balianta Block in KhordhaDist District.,1.0,2888667.0,NESTERS,INR,"941,640",S.K. BEHERA,Internal,L.SAHOOS.SWAINS.NAIKA.S.SWAINSKJENA,Sunil Kumar Behera,16-May-2025 05:41 PM,16-May-2025 05:45 PM,techsummary_536010.pdf (864.74 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per RFP,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2888496,Designers Forum,19-Apr-2025 04:28 PM,Rejected-Finance,UNSUCESSFUL BIDDER,28-Aug-2025 04:22 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2888667,NESTERS,19-Apr-2025 02:34 PM,Accepted-AOC,SUCESSFUL BIDDER,28-Aug-2025 04:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2888882,S AND J ASSOCIATES,19-Apr-2025 03:39 PM,Rejected-Finance,UNSUCESSFUL BIDDER,28-Aug-2025 04:22 PM,,,,,,,,,,,,,,,,,AOC
