Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Rural Water Supply and Sanitation,2023_RWSS_89528_1,EIC/ RWSS/29/2023-24,District wise Implementation of LED Street Lighting System in 1 (one) Village of each Gram Panchayat (GP) of Keonjhar District in Odisha on Turn-Key basis,Director PRDW Deptt GoO,External,FA-Cum-Special Secretary PRDW EIC RWSS MD GRIDCO Additional Secretary Energy Deptt OREDA TPCODL,Sarmistha Sutapa Jena,01-Jul-2025 05:24 PM,finsummary_439930.pdf (84.85 KB),Technical,09 bids opened.,Pramod Kumar Nayak,13-Jul-2023 01:30 PM,,1.0,2173858.0,M/S MAA JOGAMAYA TRADERS PROP-BIBHUTI RANJAN BISWAL,INR,"30,592,908.86",Finance,8 bids opened.,Aloka Ranjan Panda,21-Dec-2023 01:52 PM,,BOQ Comparative Chart,07-Aug-2025,"INR 30,592,908.86",180.0,Jaynarayan Seet,06-Aug-2025 05:41 PM,Keonjhar.PDF (1671.00 KB),Special Secretary PRDW Department,External,FA-Cum-Special Secretary PRDW Dept EIC RWSS Joint Secretary PRDW Dept Superintending Engineer Electrical Dy Manager Electrical GM Electrical Under Secretary Energy Dept Superintending Engineer OREDA,Pramod Kumar Nayak,20-Dec-2023 11:31 AM,21-Dec-2023 11:30 AM,techsummary_439930.pdf (591.64 KB),1,2173730,ABHI ENERGY PRIVATE LIMITED,08-Jul-2023 04:02 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,Rural Water Supply and Sanitation,EIC/ RWSS/29/2023-24,2023_RWSS_89528_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,District wise Implementation of LED Street Lighting System in 1 (one) Village of each Gram Panchayat (GP) of Keonjhar District in Odisha on Turn-Key basis,District wise Implementation of LED Street Lighting System in 1 (one) Village of each Gram Panchayat (GP) of Keonjhar District in Odisha on Turn-Key basis,Please refer Tender documents. ,NA ,"3,59,89,569",Miscellaneous Works,NA ,Tender,180.0,180.0,Keonjhar,751001.0,EIC RWSS ODISHA BHUBANESWAR ,EIC RWSS ODISHA BHUBANESWAR ,09-Jun-2023 11:30 AM ,EIC RWSS ODISHA BHUBANESWAR,No ,No,1.0,DATE CORRIGENDUM II,Date,,"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,RFP,"3,59,896",Yes,fixed,,Nil,Nil,01-Jun-2023 06:00 PM,12-Jul-2023 11:00 AM,01-Jun-2023 06:00 PM,08-Jul-2023 05:00 PM,01-Jun-2023 06:00 PM ,08-Jun-2023 05:00 PM ,01-Jun-2023 06:00 PM,08-Jul-2023 05:00 PM,21-Dec-2023 11:30 AM,EIC RWSS ODISHA BHUBANESWAR,EIC RWSS ODISHA BHUBANESWAR,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2173608,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,07-Jul-2023 04:51 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2171271,ARABINDA MOHANTY,02-Jul-2023 12:39 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2170908,M/s BASANTI ELECTRICALS AND CONSTRUCTION,30-Jun-2023 05:24 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2173858,M/S MAA JOGAMAYA TRADERS PROP-BIBHUTI RANJAN BISWAL,07-Jul-2023 06:53 PM,Accepted-AOC,L1,06-Aug-2025 05:41 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2166437,ODISA CONSTRUCTION,01-Jul-2023 05:44 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2166771,Red Tech Solutions India Private Limited,08-Jul-2023 12:29 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2171795,SK Engineers India Pvt Ltd,03-Jul-2023 05:24 PM,Rejected-Technical,Reject,20-Dec-2023 11:31 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2171480,SURYA ROSHNI LTD,08-Jul-2023 04:05 PM,Rejected-Finance,Reject,01-Jul-2025 05:24 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
