Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"7,080",0.0,Nil,Nil,No,"16,753",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN AND OTHERS DOCUMENTS,Construction of Road and Coverslab at Guruji Nagar in W. No - 18 NAC Polasara,Construction of Road and Coverslab at Guruji Nagar in W. No - 18 NAC Polasara,Please refer Tender documents. ,NA ,"16,75,336",Civil Works - Others,NA ,Tender,90.0,90.0,NAC AREA POLASARA,761105.0,NA ,NA ,NA ,OFFICE OF EXECUTIVE OFFICER NAC POLASARA,No ,No,1,ICICI BANK,Municipal Bodies||Polasara NAC,NAC/PLS-01/2025-26,2025_ORULB_112336_37,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,11-Apr-2025 11:00 AM,30-Apr-2025 11:00 AM,11-Apr-2025 11:00 AM,25-Apr-2025 05:30 PM,NA ,NA ,11-Apr-2025 11:00 AM,25-Apr-2025 05:30 PM,Executive officer NAC Polasara,NOTIFIED AREA COUNCIL POLASARA MAIN ROAD NEAR BUS STAND POLASARA,AOC,Chairperson,Internal,"Tahasildar, Executive Officer, Municipal Engineer, Assistant Engineer, Junior Engineer, Accountant",Kailash Chandra Jena,15-Jul-2025 01:57 PM,finsummary_536016.pdf (2110.11 KB),Chairperson,Internal,"Tahasildar, Executive Officer, Municipal Engineer, Assistant Engineer, Junior Engineer, Accountant",Kailash Chandra Jena,15-Jul-2025 01:52 PM,techsummary_536016.pdf (2110.11 KB),16-Aug-2025,"INR 1,675,167",90.0,Kailash Chandra Jena,17-Aug-2025 07:26 PM,37aoc.pdf (621.00 KB),1.0,2894651.0,Manjula Pradhan,INR,"1,675,167",Municipal Bodies||Polasara NAC,2025_ORULB_112336_37,NAC/PLS-01/2025-26,Construction of Road and Coverslab at Guruji Nagar in W. No - 18 NAC Polasara,1,2894651,Manjula Pradhan,25-Apr-2025 01:25 PM,Accepted-AOC,lowest bidder,17-Aug-2025 07:26 PM,Finance,attached,Kailash Chandra Jena,15-Jul-2025 01:50 PM,finance_536016.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2894600,MINAKSHI LENKA,25-Apr-2025 01:03 PM,Rejected-AOC,highest bidder,17-Aug-2025 07:26 PM,,,,,,,AOC
