Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR,CCE (R and B) BGR-10-2023-24,2023_EICCL_91376_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"CCE, Balangir (R and B) Circle, Balangir","O/o CCE, Balangir (R and B) Circle, Balangir",1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of tender paper cost and EMD, GSTIN, PAN, RC and Affidavit.",Construction of 100 bedded Boys Hostel in Odisha Adarsha Vidyalaya at Timanpur under Sinapali Block in Nuapada District.,Building Work,Please refer Tender documents. ,NA ,"3,37,78,588",Civil Works - Buildings,NA ,Tender,90.0,330.0,Khariar,766107.0,NA ,NA ,NA ,"O/o CCE, Balangir (R and B) Circle, Balangir",No ,No,28-Jul-2023 10:00 AM,10-Aug-2023 11:00 AM,28-Jul-2023 10:00 AM,09-Aug-2023 05:00 PM,28-Jul-2023 10:00 AM ,03-Aug-2023 05:00 PM ,28-Jul-2023 10:00 AM,09-Aug-2023 05:00 PM,11-Dec-2023 11:00 AM,"3,38,000",Yes,fixed,,Nil,Nil,AOC,B K Pattanaik,Internal,,Basistha Kumar Pattanaik,03-Feb-2024 12:18 PM,finsummary_445693.pdf (579.35 KB),12-Aug-2025,"INR 35,163,510",330.0,Roshan Tigga,12-Aug-2025 11:54 AM,agrmt.pdf (358.00 KB),Finance,The Financial bids of 02 (Two) Nos. of bidders are opened for further consideration.,Basistha Kumar Pattanaik,11-Dec-2023 12:04 PM,finance_445693.pdf,BOQ Comparative Chart,Technical,The Technical bids of 03 (Three) Nos. of bidders are opened for further consideration.,Basistha Kumar Pattanaik,08-Dec-2023 07:56 PM,technical_445693.pdf,1.0,2196919.0,JAI BAJRANGBALI INFRA,09-Aug-2023 02:52 PM,Accepted-AOC,as per dtcn,12-Aug-2025 11:55 AM,1.0,2196919.0,JAI BAJRANGBALI INFRA,INR,"35,163,510",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR,2023_EICCL_91376_1,CCE (R and B) BGR-10-2023-24,Construction of 100 bedded Boys Hostel in Odisha Adarsha Vidyalaya at Timanpur under Sinapali Block in Nuapada District.,1.0,Revocation,"Hereby revoked basing on the grievance of Sri, Biswa Ranjan Pradhan",08-Dec-2023 07:43 PM,Revocation.pdf ,847.67,Technical Opening,B K Pattanaik,Internal,,Basistha Kumar Pattanaik,09-Dec-2023 11:45 AM,11-Dec-2023 11:00 AM,techsummary_445693.pdf (653.76 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work Experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,2195749.0,SOBIKA AGRAWAL,09-Aug-2023 03:12 PM,Rejected-Finance,as perdtcn,03-Feb-2024 12:18 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3.0,2195522.0,Sri Biswanath Sahoo,06-Aug-2023 07:59 PM,Rejected-Technical,As per DTCN,09-Dec-2023 11:45 AM,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
