Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"EXECUTIVE OFFICER, PURI MUNICIPALITY",VIP ROAD,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE, GST, PAN, EPF OR UNDERTAKING FOR EPF AND AFFIDAVIT,ANY OTHER, AS PER DTCN",04-Mar-2025 03:00 PM,25-Mar-2025 11:00 AM,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,NA ,NA ,04-Mar-2025 03:00 PM,24-Mar-2025 05:00 PM,1.0,ICICI BANK,Construction Banamber Community Center in W No 13 (1st Floor),CIVIL,Please refer Tender documents. ,NA ,"8,47,473",Civil Works - Others,NA ,Tender,120.0,120.0,PURI MUNICIPALITY,752001.0,NA ,NA ,NA ,OFFICE CHAMBER OF THE EXECUTIVE OFFICER,No ,No,"8,475",Yes,fixed,,Nil,Nil,"4,720",0.0,Nil,Nil,No,Municipal Bodies||Puri Municipality,P.M. 04/24-25,2025_ORULB_111180_21,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,14-Aug-2025 05:29 PM,techsummary_531748.pdf (7740.74 KB),ADMINISTRATOR,Internal,,Jayanta Kumar Maitra,14-Aug-2025 05:32 PM,finsummary_531748.pdf (7740.74 KB),Finance,"04 nos of Bidders participated for the project and submitted Documents, Hence accepted for evaluation.",Jayanta Kumar Maitra,25-Mar-2025 06:02 PM,finance_531748.pdf,BOQ Comparative Chart,14-Aug-2025,"INR 720,436.54",120.0,Jayanta Kumar Maitra,14-Aug-2025 05:35 PM,PM04.pdf (7741.00 KB),1,2864249,ASIT KUMAR MEKAP,23-Mar-2025 11:08 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,14-Aug-2025 05:32 PM,1.0,2864139.0,KAIBALYA BARAL,INR,"720,436.54",Municipal Bodies||Puri Municipality,2025_ORULB_111180_21,P.M. 04/24-25,Construction Banamber Community Center in W No 13 (1st Floor),AOC
,,,,.xls,BOQ,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2864139,KAIBALYA BARAL,22-Mar-2025 02:19 PM,Accepted-AOC,WON BY LOTTERY PROCESS,14-Aug-2025 05:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2863574,LOKNATH PANDA,24-Mar-2025 09:41 AM,Rejected-Finance,DECIDED THROUGH LOTTERY,14-Aug-2025 05:32 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2867063,PRAMOD SAHOO,24-Mar-2025 03:47 PM,Rejected-Finance,DECIDED THROUGH LOTTERY,14-Aug-2025 05:32 PM,,,,,,,,,,AOC
