Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"11,800",Nil,Nil,No,"53,786",No,fixed,,Nil,Nil,Forest Environment and Climate Change Department||Nandankanan Zoological Park,07/PMU/2025-26,2025_NZP_112851_1,Yes,Open Tender,Percentage,Goods,2.0,No,No,Online,No,No,No,1,ICICI BANK,1,Fee/PreQual/Technical,.pdf,DTCN,Deputy Director Nandankanan,nandanankanan zoological park,28-Apr-2025 10:55 AM,07-May-2025 11:00 AM,28-Apr-2025 10:55 AM,06-May-2025 05:00 PM,NA ,NA ,28-Apr-2025 10:55 AM,06-May-2025 05:00 PM,03-Jun-2025 11:00 AM,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Common Palm Civet Enclosure No.22 inside Nandankanan Zoological Park,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Common Palm Civet Enclosure No.22 inside Nandankanan Zoological Park,Please refer Tender documents. ,NA ,"53,78,523",Miscellaneous Goods,NA ,Tender,90.0,60.0,Nandankanan,754005.0,nandanankanan zoological park ,nandanankanan zoological park ,02-May-2025 11:00 AM ,nandanankanan zoological park,No ,No,AOC,Chairman,Internal,and other,Manasmita Maharana,23-May-2025 06:02 PM,03-Jun-2025 11:00 AM,techsummary_537787.pdf (1145.73 KB),1,2904518,M/s Utkal Contech prop Utkal Kishore Parida,03-May-2025 04:04 PM,Rejected-AOC,Rejected,08-Aug-2025 11:38 AM,1.0,2904359.0,Shyamsundar Realcon private limited,INR,"4,572,282",Finance,summary,Manasmita Maharana,05-Jun-2025 04:35 PM,finance_537787.pdf,BOQ Comparative Chart,04-Jul-2025,"INR 4,572,282",60.0,Manasmita Maharana,08-Aug-2025 11:38 AM,cpc.pdf (513.00 KB),LOA,Forest Environment and Climate Change Department||Nandankanan Zoological Park,2025_NZP_112851_1,07/PMU/2025-26,Supply and installation of MS Frame with chain link mesh and Front view glass for display area of Common Palm Civet Enclosure No.22 inside Nandankanan Zoological Park,Technical,Refer to the document uploaded,Manasmita Maharana,23-May-2025 05:56 PM,technical_537787.pdf,Deputy Director,Internal,and others,Manasmita Maharana,05-Jun-2025 04:40 PM,finsummary_537787.pdf (1004.92 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2904359,Shyamsundar Realcon private limited,03-May-2025 01:06 PM,Accepted-AOC,AOC,08-Aug-2025 11:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
