Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"4,000",0.0,Nil,Nil,No,1,ICICI BANK,Municipal Bodies||Kendrapara Municipality,01/KM 2025-26,2025_ORULB_113809_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENT AS PER DTCN,"8,447",Yes,percentage,1.0%,Nil,Nil,28-May-2025 11:00 AM,11-Jun-2025 11:00 AM,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,28-May-2025 11:00 AM ,10-Jun-2025 05:00 PM ,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,executive officer,kendrapara municipality,Construction of Community Hall at-Ajodhyanagar in ward No-04,Construction of Community Hall at-Ajodhyanagar in ward No-04,Please refer Tender documents. ,NA ,"8,44,695",Civil Works - Others,NA ,Tender,120.0,180.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,AOC,Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 09:27 AM,techsummary_541035.pdf (404.00 KB),Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 09:31 AM,finsummary_541035.pdf (404.00 KB),Finance,All the bidders are accepted,Suryakanta Nayak,09-Aug-2025 10:12 PM,,BOQ Comparative Chart,17-Aug-2025,"INR 844,695.93",180.0,Suryakanta Nayak,17-Aug-2025 09:35 AM,niharsuprabha.pdf (404.00 KB),Suprabha Mohapatra is the lowest bidder,1.0,2952049.0,SUPRABHA MOHAPATRA,INR,"844,695.93",Municipal Bodies||Kendrapara Municipality,2025_ORULB_113809_11,01/KM 2025-26,Construction of Community Hall at-Ajodhyanagar in ward No-04,1,2952049,SUPRABHA MOHAPATRA,05-Jun-2025 07:40 PM,Accepted-AOC,Suprabha Mohapatra is the lowest bidder,17-Aug-2025 09:35 AM,AOC
,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2957791,SURENDRA NATH ROUT,09-Jun-2025 02:34 PM,Rejected-Finance,Lowest Two,17-Aug-2025 09:31 AM,AOC
