Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
SWETAPADMA DHAL,Internal,Chairperson Tahasildar SDO PWD Accountant Municipal Engineer,Swetapadma Dhal,28-Aug-2025 06:44 PM,techsummary_527050.pdf (361.22 KB),28-Aug-2025,"INR 2,109,968",90.0,Swetapadma Dhal,28-Aug-2025 06:54 PM,Nasim.pdf (126.00 KB),L1 Contractor the amount is including GST,1,2796980,HAZARI RIYASAT SADIQUE,05-Feb-2025 06:02 AM,Rejected-AOC,L2 Contractor,28-Aug-2025 06:54 PM,Finance,Two nos of Bidders Participated,Swetapadma Dhal,28-Aug-2025 06:42 PM,finance_527050.pdf,BOQ Comparative Chart,1.0,2796474.0,MOHAMMAD NASIM ANSARI,INR,"2,109,968",Municipal Bodies||Joda Municipality,2025_ORULB_109768_5,JM-02/2024-25,Construction of Guard wall from TATA Steel Gate to MUKTA vending zone Ward No09 Part II,SWETAPADMA DHAL,Internal,Chairperson Tahasildar SDO PWD Municipal Engineer Accountant,Swetapadma Dhal,28-Aug-2025 06:47 PM,finsummary_527050.pdf (361.22 KB),AOC,1,ICICI BANK,EXECUTIVE OFFICER JODA MUNICIPALITY,JODA MUNICIPALITY OFFICE AT PO BANEIKALA JODA DIST KEONJHAR ODISHA,24-Jan-2025 11:00 AM,07-Feb-2025 11:00 AM,24-Jan-2025 11:00 AM,06-Feb-2025 05:00 PM,NA ,NA ,24-Jan-2025 11:00 AM,06-Feb-2025 05:00 PM,Construction of Guard wall from TATA Steel Gate to MUKTA vending zone Ward No09 Part II,WORKS,Please refer Tender documents. ,NA ,"16,86,923",Civil Works - Others,NA ,Tender,120.0,90.0,JODA MUNICIPALITY AT PO BANEIKALA JODA KEONJHAR,758038.0,NA ,NA ,NA ,JODA MUNICIPALITY OFFICE AT PO BANEIKALA JODA,No ,No,"16,869",Yes,fixed,,Nil,Nil,Municipal Bodies||Joda Municipality,JM-02/2024-25,2025_ORULB_109768_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,TENDER PAPER COST EMD PAN GST CONTRACTOR LICENSE OTHER DOCUMENTS AS PER DTCN,AOC
,,,,,,,,,,,,,2,2796474,MOHAMMAD NASIM ANSARI,04-Feb-2025 03:40 PM,Accepted-AOC,Being L1 contractor,28-Aug-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITES,AOC
