Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Finance Bid opening summary,JAGABANDHU MAJHI,17-May-2025 11:31 AM,finance_530844.pdf,BOQ Comparative Chart,1,2840672,AKHANDALAMANI ELECTRICALS AND CONSTRUCTION,27-Feb-2025 06:55 PM,Rejected-AOC,quoted more than L1 bidder,25-Aug-2025 01:15 PM,Technical,technical opening summary,JAGABANDHU MAJHI,10-Mar-2025 01:19 PM,technical_530844.pdf,25-Aug-2025,"INR 15,217,289.522",120.0,JAGABANDHU MAJHI,25-Aug-2025 01:15 PM,WO.pdf (13961.00 KB),CGM(PC),Internal,,JAGABANDHU MAJHI,25-Aug-2025 01:09 PM,finsummary_530844.pdf (740.07 KB),CGM (PC),Internal,,JAGABANDHU MAJHI,13-May-2025 04:11 PM,17-May-2025 11:10 AM,techsummary_530844.pdf (330.33 KB),IDCO||IDCO||IDCO,2025_IDCO_110933_1,PC/EST/E-45/2024-25,"Construction of 2X500 KVA DSS along with 2X250 KVA, 415 V, DG Sets for Workers Hostel at Jaymangal",1.0,2838817.0,M/S D.S. ASSOCIATES,INR,"15,217,289.522",AOC,19-Feb-2025 05:00 PM,10-Mar-2025 11:30 AM,19-Feb-2025 05:00 PM,07-Mar-2025 05:00 PM,NA ,NA ,20-Feb-2025 09:00 AM,07-Mar-2025 05:00 PM,17-May-2025 11:10 AM,1.0,ICICI BANK,"Construction of 2X500 KVA DSS along with 2X250 KVA, 415 V, DG Sets for Workers Hostel at Jaymangal","Construction of 2X500 KVA DSS along with 2X250 KVA, 415 V DG Sets for Workers Hostel at Jaymangal",Please refer Tender documents. ,NA ,"1,69,06,221",Electrical Works,DSS ,Tender,180.0,120.0,Jayamangal,752057.0,NA ,NA ,NA ,Office Chamber of CGM (PC),No ,No,IDCO||IDCO||IDCO,PC/EST/E-45/2024-25,2025_IDCO_110933_1,Yes,National Competitive Bid,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,DATE CORRIGENDUM,Date,,"1,69,062",Yes,fixed,,Nil,Nil,CGM (PC),IDCO Tower Janpath Bhubaneswar,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN, GST,EPF, EPF LATEST CHALLAN, HT LICENSE ISSUED BY ELBO, Schedule D, AFFIDAVIT","11,800",0.0,Nil,Nil,No,AOC
,,,,,,2,2838817,M/S D.S. ASSOCIATES,27-Feb-2025 03:32 PM,Accepted-AOC,lowest quoted bidder,25-Aug-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum,Other,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,AOC
,,,,,,3,2843118,Red Tech Solutions India Private Limited,06-Mar-2025 02:29 PM,Rejected-AOC,quoted more than L1 bidder,25-Aug-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
