EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"67,800",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,04/OPHWC/2025-26,2025_OSPHW_114167_22,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,04-Jun-2025 04:00 PM,20-Jun-2025 10:30 AM,04-Jun-2025 04:00 PM,19-Jun-2025 05:00 PM,NA ,NA ,04-Jun-2025 04:00 PM,19-Jun-2025 05:00 PM,17-Jul-2025 10:30 AM,"Constn. of Boundary Wall and Internal Road with Area Filling, Water Vat, Septic Tank, Borewell with fixing of Submersible Pump at Kuanpal FS, Cuttack",Building Work,Please refer Tender documents. ,NA ,"67,78,138",Civil Works - Buildings,NA ,Tender,90.0,180.0,CUTTACK,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,AOC,Technical,TWO BIDDER HAVE PARTCIAPTED,Bikram Keshari Malla,21-Jun-2025 01:02 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Srikanta Samal,13-Aug-2025 04:59 PM,finsummary_542167.pdf (365.63 KB),Finance,financial bid opened,Bikram Keshari Malla,17-Jul-2025 12:00 PM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,16-Jul-2025 07:34 PM,17-Jul-2025 10:30 AM,techsummary_542167.pdf (326.92 KB),13-Aug-2025,"INR 5,762,095.01",180.0,Srikanta Samal,13-Aug-2025 05:01 PM,WORKORDETER.pdf (539.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 07.08.2025,1.0,2967763.0,PRATAP KUMAR ROUT,18-Jun-2025 01:07 PM,Rejected-Finance,DUE TO L1 BIDDER BUT LOWEST TURNOVER,13-Aug-2025 04:59 PM,1.0,2973880.0,SISIR KUMAR NAYAK,INR,"5,762,095.01",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_114167_22,04/OPHWC/2025-26,"Constn. of Boundary Wall and Internal Road with Area Filling, Water Vat, Septic Tank, Borewell with fixing of Submersible Pump at Kuanpal FS, Cuttack",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,2.0,ICICI NEFT/RTGS,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2973880.0,SISIR KUMAR NAYAK,19-Jun-2025 04:34 PM,Accepted-AOC,QUALIFIED BIDDER,13-Aug-2025 05:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
