S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,2940728.0,Subhadra Electricals and civil construction,INR,"4,921,338",Orissa Bridge and Construction Corporation Ltd,2025_OBCC_113396_1,02/OBCC/HD/2025-26,Shifting of 11 KV line Balibandha Feeder for Development of Maa Samaleswari Temple area under SAMALEI Plan- Phase-II at Sambalpur under Balibandha Electrical Section.,"Sri Sujit Kumar Naik, General Manager",Internal,"General Manager, Project Manager-I, Project Manager-II, OBCC Ltd, Sambalpur",Pratik Purohit,03-Jun-2025 07:15 PM,04-Jun-2025 09:00 AM,techsummary_539388.pdf (325.31 KB),"Sri Sujit Kumar Naik, General Manager",Internal,"General Manager, Project Manager I, Project Manager II, Heritage Division, OBCC Ltd, Sambalpur",Pratik Purohit,08-Jun-2025 12:02 PM,finsummary_539388.pdf (573.50 KB),01-Aug-2025,"INR 4,921,338",90.0,Sujit Kumar Naik,04-Aug-2025 12:56 PM,AOC0611KV.pdf (331.00 KB),The contract was awarded to M/s Subhadra Electrical & Civil Construction,Finance,04 nos of financial bids opened and are to be evaluated.,Bidyadhar Kisan,04-Jun-2025 09:44 AM,finance_539388.pdf,BOQ Comparative Chart,1,2933282,M B Power & Solution,26-May-2025 03:37 PM,Rejected-AOC,3rd lowest,04-Aug-2025 12:56 PM,Technical,04 no bids opened and to be evaluated,Pratik Purohit,30-May-2025 12:48 PM,technical_539388.pdf,AOC,Orissa Bridge and Construction Corporation Ltd,02/OBCC/HD/2025-26,2025_OBCC_113396_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"(Tender cost, EMD)-Online, Valid Electrical HT Contractors License issued by ELBO, GSTIN, PAN",1.0,ICICI BANK,"General Manager, Heritage Division, OBCC Ltd","Office of the General Manager, Heritage DIvision, OBCC Ltd, Sambalpur",Shifting of 11 KV line Balibandha Feeder for Development of Maa Samaleswari Temple area under SAMALEI Plan- Phase-II at Sambalpur under Balibandha Electrical Section.,Shifting of 11 KV line Balibandha Feeder for Development of Maa Samaleswari Temple area under SAMALEI Plan- Phase-II at Sambalpur under Balibandha Electrical Section.,Please prefer Tender documents ,NA ,"51,80,356",Electrical Works,NA ,Tender,90.0,90.0,Sambalpur,768001.0,NA ,NA ,NA ,"Heritage Division, OBCC Ltd, Sambalpur",No ,No,"51,800",Yes,fixed,,Nil,Nil,15-May-2025 11:00 AM,30-May-2025 11:30 AM,15-May-2025 11:00 AM,29-May-2025 05:00 PM,15-May-2025 11:00 AM ,20-May-2025 05:00 PM ,15-May-2025 11:00 AM,29-May-2025 05:00 PM,04-Jun-2025 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2937587,M/S OJAS TRADERS AND CONTRACTORS,28-May-2025 01:18 PM,Rejected-AOC,4th lowest,04-Aug-2025 12:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, Undertakings and any other documents as per SBD / DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2940328,M/S RAJENDRA SAHU,29-May-2025 01:42 PM,Rejected-AOC,2nd lowest,04-Aug-2025 12:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2940728,Subhadra Electricals and civil construction,29-May-2025 03:43 PM,Accepted-AOC,1st Lowest,04-Aug-2025 12:56 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
