Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Architect Registration, Pan card, Affidavit, GST,work experience certificate","20,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,06-Jun-2025 06:55 PM,17-Jun-2025 11:30 AM,06-Jun-2025 06:55 PM,16-Jun-2025 05:00 PM,NA ,NA ,06-Jun-2025 06:55 PM,16-Jun-2025 05:00 PM,24-Jul-2025 12:20 PM,"Superintending Engineer, O.T.D.C Ltd","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar.","10,000","1,800",Nil,Nil,No,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development at Barabati Fort at Cuttack.,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development at Barabati Fort at Cuttack.,As per RFP ,NA ,"50,00,00,000",Consultancy Services,NA ,Tender,120.0,30.0,Barabati Fort at Cuttack,753005.0,"Conference hall-1, OTDC Head Office, Bhubaneswar-7 ","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar. ",11-Jun-2025 11:00 AM ,"Superintending Engineer, O.T.D.C Ltd Lewis road",No ,No,1.0,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development at Barabati Fort at Cuttack...,Other,,Odisha Tourism Devl. Corp.,BP I/10/2025-26 Dt. 03.06.2025,2025_OTDC_114285_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,AOC,Odisha Tourism Devl. Corp.,2025_OTDC_114285_1,BP I/10/2025-26 Dt. 03.06.2025,Selection of Consultant for Providing Detailed Project Report for Infrastructure Development at Barabati Fort at Cuttack.,1.0,2966197.0,S AND J ASSOCIATES,INR,"6,962,000",S.K. BEHERA,Internal,"L. SAHOO, S. NAIK, A.S. SWAIN, S.K. JENA",Sunil Kumar Behera,24-Jul-2025 12:14 PM,24-Jul-2025 12:20 PM,techsummary_542465.pdf (496.92 KB),04-Aug-2025,"INR 6,962,000",30.0,Sunil Kumar Behera,04-Aug-2025 01:21 PM,AOC.pdf (510.00 KB),WORK ORDER,S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik, L. Sahoo",Sunil Kumar Behera,04-Aug-2025 01:05 PM,finsummary_542465.pdf (757.34 KB),Technical,Proceeding,Sunil Kumar Behera,24-Jul-2025 12:09 PM,technical_542465.pdf,1.0,2965580.0,DRONAH,16-Jun-2025 03:10 PM,Rejected-Finance,UNSUCESSFUL BIDDER,04-Aug-2025 01:05 PM,Finance,Evaluation Sheet Financial,Sunil Kumar Behera,01-Aug-2025 10:54 AM,finance_542465.pdf,BOQ Comparative Chart,AOC
,,.pdf,Other documents as per RFP,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2966197.0,S AND J ASSOCIATES,13-Jun-2025 08:52 PM,Accepted-AOC,SUCESSFUL BIDDER,04-Aug-2025 01:22 PM,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
