Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Chief Engineer, Roads-II, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar.",Improvement of Jampani-Kuleisila road from 0/000 km to 9/529 km in the district of Mayurbhanj under State Plan,Improvement of Jampani-Kuleisila road from 0/000 km to 9/529 km in the district of Mayurbhanj under State Plan,Please refer Tender documents. ,NA ,"10,15,85,908",Civil Works - Roads,NA ,Tender,90.0,365.0,Rairangpur,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,EIC-CIVIL,CE-ROADS-II-09/2024-25,2024_EICCL_105808_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","10,000",0.0,Nil,Nil,No,19-Oct-2024 06:55 PM,07-Nov-2024 11:30 AM,19-Oct-2024 06:55 PM,06-Nov-2024 05:30 PM,NA ,NA ,19-Oct-2024 06:55 PM,06-Nov-2024 05:30 PM,02-Dec-2024 11:30 AM,"10,16,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,CE Roads-I Odisha,Internal,,Pradipta Kumar Nayak,21-Aug-2025 07:05 PM,finsummary_510342.pdf (1228.75 KB),Technical,Opening,Lipsa Mallick,07-Nov-2024 03:58 PM,,EIC-CIVIL,2024_EICCL_105808_6,CE-ROADS-II-09/2024-25,Improvement of Jampani-Kuleisila road from 0/000 km to 9/529 km in the district of Mayurbhanj under State Plan,1.0,2618354.0,MESSERS S P CONSTRUCTION,INR,"86,358,180",21-Aug-2025,"INR 86,358,180",365.0,Pradipta Kumar Nayak,21-Aug-2025 07:08 PM,Jampani.pdf (1229.00 KB),103P1 of 2025-26,1,2625079,ALEKH INFRACON PRIVATE LIMITED,06-Nov-2024 05:12 PM,Rejected-Technical,Non-responsive,28-Nov-2024 08:59 PM,Finance,Finance opening,Pradipta Kumar Nayak,02-Dec-2024 02:50 PM,,BOQ Comparative Chart,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,28-Nov-2024 08:59 PM,02-Dec-2024 11:30 AM,techsummary_510342.pdf (1411.91 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2622571,ANUP BUILDERS,06-Nov-2024 11:23 AM,Rejected-AOC,L1 bidder,21-Aug-2025 07:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2624024,ASISH KUMAR MOHANTY,06-Nov-2024 02:11 PM,Rejected-Technical,Non-responsive,28-Nov-2024 08:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2620641,KIRAN KUMAR DAS,06-Nov-2024 12:00 PM,Rejected-AOC,L1 bidder,21-Aug-2025 07:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2613202,MANOJ KUMAR MOHANTY,06-Nov-2024 12:16 PM,Rejected-AOC,L1 bidder,21-Aug-2025 07:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2618354,MESSERS S P CONSTRUCTION,06-Nov-2024 02:11 PM,Accepted-AOC,Selected as L1 bidder,21-Aug-2025 07:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2623142,SRI RABINDRA PADHY,06-Nov-2024 02:44 PM,Rejected-Technical,Non-responsive,28-Nov-2024 08:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2593652,SRI SUBASH CHANDRA MANDAL,28-Oct-2024 09:47 PM,Rejected-Technical,Non-responsive,28-Nov-2024 08:59 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2610369,SUMAN KUMAR SAHU,06-Nov-2024 11:32 AM,Rejected-Technical,Non-responsive,28-Nov-2024 08:59 PM,,,,,,,,,,,,,,AOC
