Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","9,849",Yes,percentage,1.0%,Nil,Nil,Const. Paver road from Sankar Suna house to Khetri house in Pathanbandh Ward No-7,Const. Paver road from Sankar Suna house to Khetri house in Pathanbandh Ward No-7,Please refer Tender documents. ,NA ,"9,84,943",Civil Works - Others,NA ,Tender,120.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1,ICICI BANK,29-Mar-2025 11:00 AM,08-Apr-2025 11:00 AM,29-Mar-2025 11:00 AM,07-Apr-2025 05:00 PM,NA ,NA ,29-Mar-2025 11:00 AM,07-Apr-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,"COMMISSIONER, SMC","SAMBALPUR MUNICIPAL CORPORATION, DURGAPALI, SAMBALPUR, 768006",Municipal Bodies||Sambalpur Municipal Corporation,38/SMC_SBP/2024-25,2025_ORULB_111906_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,12-Aug-2025 04:12 PM,finsummary_534398.pdf (719.32 KB),Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_111906_2,38/SMC_SBP/2024-25,Const. Paver road from Sankar Suna house to Khetri house in Pathanbandh Ward No-7,1.0,2875955.0,MOHAMMED ALI HUSSAIN,INR,"984,943.45",Finance,Tender published for the 2nd time and one bidder participated hence the tender is admitted and is being placed before the Tender Committee for consideration.,PADMINI MEHER,10-Apr-2025 11:31 AM,finance_534398.pdf,BOQ Comparative Chart,1.0,2875955.0,MOHAMMED ALI HUSSAIN,06-Apr-2025 08:20 PM,Accepted-AOC,successful,12-Aug-2025 04:40 PM,12-Aug-2025,"INR 984,943.45",60.0,PADMINI MEHER,12-Aug-2025 04:40 PM,38smc2.pdf (719.00 KB),succesful,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",PADMINI MEHER,12-Aug-2025 04:08 PM,techsummary_534398.pdf (719.32 KB),AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
