S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"O/o Superintending Engineer, OTDC Ltd. BBSR","O/o Superintending Engineer, OTDC Ltd. BBSR",Odisha Tourism Devl. Corp.,BP I/15/2024 25 Dt. 14.02.2025.,2025_OTDC_110851_1,Yes,National Competitive Bid,Item Rate,Services,2.0,No,No,Online,No,No,No,"10,000","1,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,RFP,Selection of Consultant for Providing Detailed Project Report for Development of Dhauli Promenade and Boat Club at Daya Ghat in Puri and Khordha District,Selection of Consultant for Providing Detailed Project Report for Development of Dhauli Promenade and Boat Club at Daya Ghat in Puri and Khordha District,As per RFP ,NA ,"5,74,74,000",Consultancy Services,NA ,Empanelment,120.0,30.0,Dhauli,752104.0,"Conference Hall-1, OTDC Head office, BBSR ","O/o Superintending Engineer, OTDC Ltd. BBSR ",21-Feb-2025 11:30 AM ,"O/o Superintending Engineer, OTDC Ltd. BBSR",No ,No,1.0,Selection of Consultant for Providing Detailed Project Report for Development of Dhauli Promenade and Boat Club at Daya Ghat in Puri and Khordha District,Date,,"25,000",No,fixed,,Nil,Nil,17-Feb-2025 03:00 PM,06-Mar-2025 12:30 PM,17-Feb-2025 03:00 PM,05-Mar-2025 05:00 PM,NA ,NA ,17-Feb-2025 03:00 PM,05-Mar-2025 05:00 PM,10-Apr-2025 12:45 PM,AOC,1.0,2838493.0,Designers Forum,INR,"6,400,000",Odisha Tourism Devl. Corp.,2025_OTDC_110851_1,BP I/15/2024 25 Dt. 14.02.2025.,Selection of Consultant for Providing Detailed Project Report for Development of Dhauli Promenade and Boat Club at Daya Ghat in Puri and Khordha District,S.K. Behera,Internal,L.SAHOOS.SWAINS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,10-Apr-2025 12:38 PM,10-Apr-2025 12:45 PM,techsummary_530626.pdf (1568.00 KB),S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik, L. Sahoo, S. Swain",Subrat Kumar Jena,29-Aug-2025 07:24 PM,finsummary_530626.pdf (725.02 KB),29-Aug-2025,"INR 6,400,000",30.0,Subrat Kumar Jena,29-Aug-2025 07:27 PM,AOC.pdf (773.00 KB),WORK ORDER,Finance,Financial Proceedings,Subrat Kumar Jena,29-Aug-2025 07:21 PM,finance_530626.pdf,BOQ Comparative Chart,Technical,Proceeding,Subrat Kumar Jena,10-Apr-2025 12:36 PM,technical_530626.pdf,1,2844892,DEBENDRA KUMAR PARIDA,05-Mar-2025 04:54 PM,Rejected-Finance,UNSUCESSFUL BIDDER,29-Aug-2025 07:24 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per RFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2838493,Designers Forum,05-Mar-2025 02:50 PM,Accepted-AOC,SUCESSFUL BIDDER,29-Aug-2025 07:27 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2844866,S AND J ASSOCIATES,05-Mar-2025 04:00 PM,Rejected-Finance,UNSUCESSFUL BIDDER,29-Aug-2025 07:24 PM,AOC
