S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"CSO-cum-DM, Boudh","Office of the CSO-cum-DM, OSCSC Ltd., Boudh","2,36,828",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"5,900",0.0,Nil,Nil,No,Tender for L-II Contractor for Transportation of CMR from PEG Jiakata to Retail centre in Boudh district for the year 2025-27,Tender for L-II Contractor for Transportation of CMR from PEG Jiakata to Retail centre in Boudh district for the year 2025-27,please refer tender document ,NA ,,Handling and Transportation,NA ,Tender,180.0,NA ,Harabhanga Block,762014.0,"Collectorate, Boudh ","Collectorate, Boudh ",30-Jun-2025 04:00 PM ,"Collectorate, Boudh",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,2025_OSCSC_1753,2025_OSCSC_114927_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,27-Jun-2025 11:00 AM,11-Jul-2025 11:00 AM,27-Jun-2025 04:00 PM,10-Jul-2025 05:30 PM,28-Jun-2025 10:00 AM ,10-Jul-2025 11:00 AM ,28-Jun-2025 11:00 AM,10-Jul-2025 05:30 PM,15-Jul-2025 01:05 PM,AOC,Collector,Internal,"CSOBOUDH,DSWOBOUDH,DLOBOUDH,RTOBOUDH,ADMBOUDH",Shreenath Hansda,01-Aug-2025 04:10 PM,finsummary_544593.pdf (2259.97 KB),Technical,All bidders are invited for opening of Technical Bid,Shreenath Hansda,14-Jul-2025 03:52 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,2025_OSCSC_114927_1,2025_OSCSC_1753,Tender for L-II Contractor for Transportation of CMR from PEG Jiakata to Retail centre in Boudh district for the year 2025-27,1.0,2995059.0,DEEPAK KUMAR BEHERA,INR,40.29,1,2995059,DEEPAK KUMAR BEHERA,10-Jul-2025 04:56 PM,Accepted-AOC,Sri Deepak Kumar Behera L1 bidder has selected as Lev-II Transport Contractor in PEG Jiakata.,01-Aug-2025 04:28 PM,01-Aug-2025,"INR 4,736,554",730.0,Shreenath Hansda,01-Aug-2025 04:28 PM,Jiakata.pdf (1157.00 KB),Sri Deepak Kumar Behera L1 bidder has selected as Lev-II Transport Contractor in PEG Jiakata.,Finance,Financial Bid,Shreenath Hansda,01-Aug-2025 03:38 PM,finance_544593.pdf,BOQ Comparative Chart,Collector,Internal,"DSWOBOUDH,DLOBOUDH,RTOBOUDH,CSOBOUDH",Shreenath Hansda,15-Jul-2025 11:07 AM,15-Jul-2025 01:05 PM,techsummary_544593.pdf (2197.81 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2995246,Lalit Kumar Meher,10-Jul-2025 05:25 PM,Rejected-Technical,Absent in T.B,15-Jul-2025 11:07 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2986171,LINGARAJ JAGADALAL,10-Jul-2025 04:42 PM,Rejected-Technical,Disqualified in T.B,15-Jul-2025 11:07 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2988133,Netrananda Dehury,10-Jul-2025 04:49 PM,Rejected-Finance,Not selected,01-Aug-2025 04:10 PM,,,,,,,,,,,,,,,,,,,,,AOC
