Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
12-Aug-2025,"INR 255,010",90.0,TAPASA KUMAR SAMAL,12-Aug-2025 01:02 PM,120.pdf (1128.00 KB),work order issued,Finance,ok,TAPASA KUMAR SAMAL,02-May-2025 12:08 PM,,BOQ Comparative Chart,Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,12-Aug-2025 12:56 PM,techsummary_536481.pdf (240.58 KB),1,2895070,KAILASH CHANDRA PANDUA(S.C),26-Apr-2025 11:01 AM,Rejected-AOC,Quoted second lowest,12-Aug-2025 01:02 PM,Municipal Bodies||Bhadrak Municipality,2025_ORULB_112423_120,BM-BDK-01-2025-26,Construction of Paver Road from Dinabandhu Pati House towards LN Mohapatra House at Ward No-15,Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,12-Aug-2025 12:58 PM,finsummary_536481.pdf (240.58 KB),1.0,2895166.0,SADHABANI MALIK(S.C),INR,"255,010",AOC,Construction of Paver Road from Dinabandhu Pati House towards LN Mohapatra House at Ward No-15,Construction of Paver Road from Dinabandhu Pati House towards LN Mohapatra House at Ward No-15,Please refer Tender documents. ,NA ,"2,55,010",Civil Works - Others,NA ,Tender,90.0,90.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,"Executive Officer, Bhadrak Municipality",No ,No,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Bhadrak Municipality,BM-BDK-01-2025-26,2025_ORULB_112423_120,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,600",Yes,fixed,,Nil,Nil,17-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 10:00 AM,28-Apr-2025 05:00 PM,1,ICICI BANK,"Executive Officer, Bhadrak Municipality","Executive Officer, Bhadrak Municipality",1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTC",AOC
,,,,,,,,,,,,,,,,,,,2,2895166,SADHABANI MALIK(S.C),25-Apr-2025 07:50 PM,Accepted-AOC,Quoted first lowest,12-Aug-2025 01:02 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,.xls,Bill of Quantity,AOC
