Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"4,000",0.0,Nil,Nil,No,executive officer,kendrapara municipality,Municipal Bodies||Kendrapara Municipality,01/KM 2025-26,2025_ORULB_113809_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,633",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,Construction of Paver Block road at-Derabish BDO Residence at-Building Centre in ward No-05,Construction of Paver Block road at-Derabish BDO Residence at-Building Centre in ward No-05,Please refer Tender documents. ,NA ,"5,63,288",Civil Works - Others,NA ,Tender,120.0,60.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENT AS PER DTCN,28-May-2025 11:00 AM,11-Jun-2025 11:00 AM,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,28-May-2025 11:00 AM ,10-Jun-2025 05:00 PM ,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,AOC,Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 11:11 AM,techsummary_541039.pdf (364.16 KB),Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 11:16 AM,finsummary_541039.pdf (364.16 KB),Finance,All the bidders are accepted,Suryakanta Nayak,09-Aug-2025 09:55 PM,,BOQ Comparative Chart,1,2958738,MD SHAWEZ ZAMAN,09-Jun-2025 10:46 PM,Accepted-AOC,Md Sawez Zaman is the lowest bidder,17-Aug-2025 11:21 AM,Municipal Bodies||Kendrapara Municipality,2025_ORULB_113809_13,01/KM 2025-26,Construction of Paver Block road at-Derabish BDO Residence at-Building Centre in ward No-05,1.0,2958738.0,MD SHAWEZ ZAMAN,INR,"560,471.89",17-Aug-2025,"INR 560,471.89",60.0,Suryakanta Nayak,17-Aug-2025 11:21 AM,Gopabuilding.pdf (364.00 KB),Md Shawez Zaman is the lowest bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2958749,SRIKANTA PALAI,09-Jun-2025 10:55 PM,Rejected-Finance,Lowest Two,17-Aug-2025 11:16 AM,,,,,,,,,,,,,,,,,AOC
