Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"S.E., Berhampur Irr. Divn., Berhampur","S.E., Berhampur Irr. Divn., Courtpeta, Berhampur",03-Jun-2025 10:00 AM,13-Jun-2025 11:00 AM,03-Jun-2025 10:00 AM,12-Jun-2025 05:30 PM,03-Jun-2025 10:00 AM ,10-Jun-2025 05:30 PM ,03-Jun-2025 10:00 AM,12-Jun-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, Registration Certificate, GSTIN, PAN, Other documents as per DTCN",Cement concrete lining over extension canal near village Jagapur of Chikiti block under Rushikulya Irrigation System.,Providing cement concrete lining,Please refer Tender documents. ,NA ,"15,25,000",Civil Works - Canal,NA ,Tender,90.0,180.0,Berhampur,760004.0,NA ,NA ,NA ,"O/o S.E., Berhampur Irr. Divn., Berhampur",No ,No,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",e-BEID-01/2025-26,2025_CEBMB_114100_42,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"15,500",Yes,fixed,,Nil,Nil,AOC,Nalin Pattanaik,Internal,,CHANDINI KUMARI BASANTY,27-Jun-2025 01:56 PM,finsummary_541969.pdf (57.59 KB),Nalin Pattanaik,Internal,,CHANDINI KUMARI BASANTY,25-Jun-2025 01:18 PM,techsummary_541969.pdf (57.59 KB),15-Aug-2025,"INR 1,296,296",180.0,Nalin Kumar Patnaik,16-Aug-2025 01:19 PM,AOC_42.pdf (490.00 KB),Award to the Lottery Winner.,1.0,2957489.0,Sanjay Kumar Sahu,INR,"1,296,296","CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",2025_CEBMB_114100_42,e-BEID-01/2025-26,Cement concrete lining over extension canal near village Jagapur of Chikiti block under Rushikulya Irrigation System.,1,2963882,BHARATI SAHU,12-Jun-2025 02:05 PM,Rejected-AOC,Lottery Looser,16-Aug-2025 01:19 PM,Finance,Six bids downloaded Successfully.,Sucharita Panda,13-Jun-2025 04:20 PM,,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2962025,DEBASIS KUMAR SAHU,12-Jun-2025 04:33 AM,Rejected-AOC,Lottery Looser,16-Aug-2025 01:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2964568,LALITA MOHAN NAYAK,12-Jun-2025 05:22 PM,Rejected-AOC,Lottery Looser,16-Aug-2025 01:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2960490,PRASANNA KUMAR PADHI,11-Jun-2025 11:16 PM,Rejected-AOC,Lottery Looser,16-Aug-2025 01:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2963812,Ranjita Kumari Pradhan,12-Jun-2025 01:47 PM,Rejected-AOC,Lottery Looser,16-Aug-2025 01:19 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2957489,Sanjay Kumar Sahu,09-Jun-2025 01:16 PM,Accepted-AOC,Lottery Winner,16-Aug-2025 01:19 PM,,,,,,,AOC
