EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"15,479",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, GST, PAN, Registration certificate, experience certificate, etc",Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,BID No 34 of 2022 - 23,2023_RWSS_85154_8,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of 5.00 mtr OD RCC Intake well for RPWS to Village Dhulusar under Balangir Block in District of Balangir.,Construction of 5.00 mtr OD RCC Intake well for RPWS to Village Dhulusar under Balangir Block in District of Balangir.,PLEASE REFER DTCN ,NA ,"15,47,911",Civil Works - Water Works,WATER SUPPLY ,Tender,180.0,90.0,DHULUSAR UNDER BALANGIR BLOCK,767001.0,NA ,NA ,NA ,O/o Superintending Engineer RWSS Division Balangir,No ,No,"6,000",0.0,Nil,Nil,Yes,Superintending Engineer,O/o Superintending Engineer RWSS Division Balangir,11-Jan-2023 11:00 AM,30-Jan-2023 11:00 AM,11-Jan-2023 11:00 AM,27-Jan-2023 05:00 PM,NA ,NA ,11-Jan-2023 11:00 AM,27-Jan-2023 05:00 PM,1.0,ICICI BANK,AOC,1.0,2062478.0,BIBEKANANDA PUROHIT,INR,"1,362,317",21-Aug-2025,"INR 1,547,911",90.0,Khagendra Barik,21-Aug-2025 06:32 PM,DHULUSAR.pdf (1004.00 KB),L1 BIDDER HAS RESPOND,Rural Water Supply and Sanitation||RWSS Circle Bolangir||RWSS Division Bolangir,2023_RWSS_85154_8,BID No 34 of 2022 - 23,Construction of 5.00 mtr OD RCC Intake well for RPWS to Village Dhulusar under Balangir Block in District of Balangir.,ROUPYARANJAN_BEHERA,Internal,ARJUN_MATHO_ Khagendra_Barik,Khagendra Barik,21-Aug-2025 06:27 PM,finsummary_424492.pdf (1003.89 KB),ROUPYARANJAN_BEHERA,Internal,ARJUN_MATHO_ Khagendra_Barik,Khagendra Barik,21-Aug-2025 06:25 PM,techsummary_424492.pdf (1003.89 KB),1,2062478,BIBEKANANDA PUROHIT,27-Jan-2023 01:19 PM,Accepted-AOC,AWARDED AS PER OPWD CODE,21-Aug-2025 06:32 PM,Finance,Tender has been opened,Saroj Kumar Satapathy,30-Jan-2023 04:19 PM,finance_424492.pdf,BOQ Comparative Chart,AOC
,,,,,,,,.pdf,Other document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2062615,BIKRAM PATRA,27-Jan-2023 04:07 PM,Rejected-AOC,REJECTED AS PER OPWD CODE,21-Aug-2025 06:32 PM,,,,,,,AOC
,,,,,,,,.xls,Bill of Qunatity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2058273,SMITA SAHOO,21-Jan-2023 07:06 PM,Rejected-AOC,REJECTED AS PER OPWD CODE,21-Aug-2025 06:32 PM,,,,,,,AOC
