Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Administrator,Internal,Administrator,SUSHANTA PATEL,15-Jul-2025 04:04 PM,15-Jul-2025 04:10 PM,techsummary_542030.pdf (170.79 KB),Finance,Financial Bid Opened,SUNIL MURMU,15-Jul-2025 04:27 PM,finance_542030.pdf,BOQ Comparative Chart,01-Aug-2025,"INR 8,474,000",180.0,Vikas Mundari,01-Aug-2025 06:31 PM,WorkOrderRadiant.pdf (327.00 KB),AoC,1,2984959,ALL INDIA INSTITUTE OF LOCAL SELF GOVERNMENT,01-Jul-2025 12:26 PM,Rejected-Finance,Contradiction in deployment of key personnel,01-Aug-2025 06:21 PM,1.0,2974903.0,RADIANT,INR,"8,474,000",Technical,Tender opened,Vikas Mundari,03-Jul-2025 12:02 PM,technical_542030.pdf,Municipal Bodies||Sundargarh Municipality,2025_ORULB_114141_1,SNGM-01/2025-26,Providing Consultancy Services for Preparation of Comprehensive Drainage Master Plan and DPR for Storm Water Drainage System of Sundargarh Municipality,Administrator,Internal,Administrator,SUSHANTA PATEL,01-Aug-2025 06:21 PM,finsummary_542030.pdf (1633.84 KB),AOC,1.0,Corrigendum,Technical Bid,,"1,00,000",Yes,fixed,,Nil,Nil,04-Jun-2025 05:00 PM,03-Jul-2025 11:00 AM,04-Jun-2025 05:00 PM,01-Jul-2025 05:00 PM,NA ,NA ,04-Jun-2025 05:00 PM,01-Jul-2025 05:00 PM,15-Jul-2025 04:10 PM,"10,000",0.0,Nil,Nil,No,Providing Consultancy Services for Preparation of Comprehensive Drainage Master Plan and DPR for Storm Water Drainage System of Sundargarh Municipality,Providing Consultancy Services for Preparation of Comprehensive Drainage Master Plan and DPR for Storm Water Drainage System of Sundargarh Municipality,Please refer Tender Document ,NA ,0.0,Civil Works - Others,NA ,Rate Contract,120.0,NA ,Sundargarh Municipality,770001.0,Sundargarh Municipality ,"Executive Officer Chamber, Sundargarh Municipality ",13-Jun-2025 11:00 AM ,Sundargarh Municipality,No ,No,Municipal Bodies||Sundargarh Municipality,SNGM-01/2025-26,2025_ORULB_114141_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Document as per DTCN,"Executive Officer, Sundargarh","Executive Officer Chamber, Sundargarh Municipality",AOC
,,,,,,,,,,,,,,,,,,,,2,2979215,Ecometrix Consultants Pvt. Ltd.,30-Jun-2025 03:22 PM,Rejected-Finance,Technically incomplete and financially inconsistency,01-Aug-2025 06:21 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BoQ,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2974903,RADIANT,26-Jun-2025 08:08 PM,Accepted-AOC,Accepted,01-Aug-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,2975056,SRIJAN ECOLOGICAL UPLIFTMENT PVT. LTD.,25-Jun-2025 03:16 PM,Rejected-AOC,Not accepted,01-Aug-2025 06:31 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,5,2980680,WAPCOS LIMITED,01-Jul-2025 03:56 PM,Rejected-Technical,Rejected by Tender committee,15-Jul-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
