Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
KID-132 of 2024-25 Repair to 2 nos outlet at RD 42.55 and 47.36 Km with construction of guard wall at RD 43.45 Km and 47.30 Km of Pattamundai main canal.,Repair to 2 nos outlet with construction of guard wall,Please refer Tender documents. ,NA ,"14,83,857",Civil Works - Canal,NA ,Tender,90.0,120.0,Kendrapara,754211.0,NA ,NA ,NA ,"O/o the SE, Kendrapara Irr. Division, Kendrapara",No ,No,"14,900",Yes,fixed,,Nil,Nil,16-Feb-2025 09:00 AM,25-Feb-2025 11:00 AM,16-Feb-2025 09:00 AM,24-Feb-2025 05:00 PM,16-Feb-2025 09:00 AM ,21-Feb-2025 05:00 PM ,16-Feb-2025 09:00 AM,24-Feb-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GSTIN, RC, Documents related to EMD exemption","6,000",Nil,Nil,No,1.0,ICICI BANK,CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Kendrapara Irr Div Kendrapara,e-Procurement Notice No.KID-04 of 2024-25,2025_KIRRD_110670_48,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,"O/o the SE, Kendrapara Irr. Division, Kendrapara",AOC,"Superintending Engineer, Kendrapara Irrigation Division",Internal,"Estimator and DAO, Kendrapara Irrigation Division",Gorasasi Sahoo,15-May-2025 01:44 PM,finsummary_530508.pdf (420.56 KB),"Superintending Engineer, Kendrapara Irrigation Division",Internal,"Estimator and DAO, Kendrapara Irrigation Division",Gorasasi Sahoo,15-May-2025 01:41 PM,techsummary_530508.pdf (420.56 KB),1,2832698,BANANI BIDURITA PANDA,23-Feb-2025 04:13 PM,Rejected-Finance,Did not win the lottery,15-May-2025 01:44 PM,1.0,2832568.0,jagannath sahoo,INR,"1,488,484",CE AND BM MBBS CHANDIKOLE||EASTERN CIRCLE II CHANDIKOLE||Kendrapara Irr Div Kendrapara,2025_KIRRD_110670_48,e-Procurement Notice No.KID-04 of 2024-25,KID-132 of 2024-25 Repair to 2 nos outlet at RD 42.55 and 47.36 Km with construction of guard wall at RD 43.45 Km and 47.30 Km of Pattamundai main canal.,31-Aug-2025,"INR 1,488,484",120.0,Gorasasi Sahoo,31-Aug-2025 05:35 PM,132.pdf (493.00 KB),Contract Awarded,Finance,Uploaded tender documents of all the bidders have been downloaded successfully.,Gorasasi Sahoo,28-Feb-2025 07:26 PM,finance_530508.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavits, No Relation Certificate, undertakings and any other document as per SBD/DTCN",,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2828779,BISWA PRAKASH BEHERA,21-Feb-2025 11:17 AM,Rejected-Finance,Did not win the lottery,15-May-2025 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2832568,jagannath sahoo,23-Feb-2025 08:11 PM,Accepted-AOC,Won the lottery,31-Aug-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2835706,SUBASH CHANDRA KUND,24-Feb-2025 04:33 PM,Rejected-Finance,Did not win the lottery,15-May-2025 01:44 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
