EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"1,186",Yes,fixed,,Nil,Nil,600.0,0.0,Nil,Nil,No,Municipal Bodies||Dharmagarh NAC,DHM/01/2025-26,2025_ORULB_112223_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Apr-2025 03:00 PM,19-Apr-2025 10:00 AM,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate,PAN, GST, paper cost ,EMD, tender fee and other document as per DTCN","EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,CONSTRUCTION OF CULVERT NEAR BASANTA NAIK HOUSE IN WARD NO-07,CONSTRUCTION OF CULVERT NEAR BASANTA NAIK HOUSE IN WARD NO-07,Please refer Tender documents. ,NA ,"1,18,644",Civil Works - Others,NA ,Tender,60.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,1.0,ICICI BANK,AOC,ASHOK KUMAR MOHANTY,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,17-Aug-2025 07:29 PM,finsummary_535450.pdf (634.88 KB),ASHOK KUMAR MOHANTY,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,17-Aug-2025 06:39 PM,techsummary_535450.pdf (634.88 KB),18-Aug-2025,"INR 112,712.399",60.0,Pramod Kumar Khillo,17-Aug-2025 07:31 PM,PROCEEDING.pdf (635.00 KB),1.0,2887004.0,MANOJ KUMAR PADHI,INR,"112,712.399",Municipal Bodies||Dharmagarh NAC,2025_ORULB_112223_16,DHM/01/2025-26,CONSTRUCTION OF CULVERT NEAR BASANTA NAIK HOUSE IN WARD NO-07,1,2886779,DT DEVELOPERS,17-Apr-2025 09:04 AM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:29 PM,Finance,Proceeding,Pramod Kumar Khillo,10-Aug-2025 04:44 PM,finance_535450.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2886804,JAGBANDHU SUNANI,17-Apr-2025 09:59 AM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2887004,MANOJ KUMAR PADHI,17-Apr-2025 02:05 PM,Accepted-AOC,BY THE COMMITTEE,17-Aug-2025 07:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2887326,PARESWAR PRADHANI,17-Apr-2025 03:20 PM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:29 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2887298,ROSAN PRADHAN,17-Apr-2025 01:54 PM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:29 PM,,,,,,,AOC
