S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,BID DOCUMENT,"CCE,Anandapur Barrage Project",SESCD-19 of 2023-24,2024_CCEAB_99449_1,Yes,National Competitive Bid,Turn-key,Goods,1.0,No,No,Online,No,No,No,"2,700",Yes,fixed,,Nil,Nil,"SE,SCD,Soro","SE,SCD,Soro",SUPPLYING FITTING AND FIXING OF 1.0T AC AND 1.5T AC. INVERTER AND ACCESSORIES FOR OFFICE OF THE SUPERINTENDING ENGINEER SORO CANAL DIVISION SORO.,"SUPPLYING, FITTING AND FIXING OF 1.0T A.C. AND 1.5T A.C. INVERTER AND ACCESSORIES FOR OFFICE OF THE SUPERINTENDING ENGINEER, SORO CANAL DIVISION, SORO.",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,30.0,15.0,SE SCD SORO,756045.0,NA ,NA ,NA ,SE SCD SORO,No ,No,10-Jan-2024 11:30 AM,24-Jan-2024 03:30 PM,10-Jan-2024 11:30 AM,24-Jan-2024 03:00 PM,NA ,NA ,10-Jan-2024 11:30 AM,24-Jan-2024 03:00 PM,"2,000",0.0,Nil,Nil,No,AOC,"CCE,Anandapur Barrage Project",2024_CCEAB_99449_1,SESCD-19 of 2023-24,SUPPLYING FITTING AND FIXING OF 1.0T AC AND 1.5T AC. INVERTER AND ACCESSORIES FOR OFFICE OF THE SUPERINTENDING ENGINEER SORO CANAL DIVISION SORO.,1.0,2402549.0,M/s. Shantiram Agency,INR,"359,200",SE SCD,Internal,,Malaya kumar Dharua,05-Aug-2025 01:39 PM,techsummary_483472.pdf (1491.29 KB),SE SCD,Internal,,Malaya kumar Dharua,05-Aug-2025 01:41 PM,finsummary_483472.pdf (1491.29 KB),Finance,summary uploaded,Malaya kumar Dharua,24-Jan-2024 03:59 PM,finance_483472.pdf,BOQ Comparative Chart,05-Aug-2025,"INR 359,200",15.0,Malaya kumar Dharua,05-Aug-2025 01:44 PM,19.pdf (1491.00 KB),1,2402549,M/s. Shantiram Agency,23-Jan-2024 01:25 PM,Accepted-AOC,1st lowest,05-Aug-2025 01:44 PM,AOC
2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2402585,SAI SHA ENTERPRISES,23-Jan-2024 02:00 PM,Rejected-AOC,2nd Lowest,05-Aug-2025 01:44 PM,AOC
