Name,Address,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Divisional Officer,"RURAL WORKS DIVISION, JAJPUR",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,TENDER COST,EMD,AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",1.0,1st Corrigendum,Other,,"Construction of 2 nos of additional class room Building at Nilakantheswar Govt primary School,Natapara for the year 2024-25.","Construction of 2 nos of additional class room Building at Nilakantheswar Govt primary School,Natapara for the year 2024-25.",NA ,NA ,"22,91,932",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jajpur,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JAJPUR",No ,No,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,02 JJPT OF 2025-26,2025_CERWI_114159_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,03-Jun-2025 05:00 PM,10-Jun-2025 11:30 AM,03-Jun-2025 05:00 PM,09-Jun-2025 05:00 PM,03-Jun-2025 05:00 PM ,09-Jun-2025 01:00 PM ,03-Jun-2025 05:00 PM,09-Jun-2025 05:00 PM,"23,000",Yes,fixed,,Nil,Nil,AOC,14-Aug-2025,"INR 1,948,371.513",180.0,Swarna Prava Jena,14-Aug-2025 03:56 PM,Nilakantheswar.pdf (517.00 KB),Award of Contract,1,2952523,CHANDAN KUMAR JENA,05-Jun-2025 01:36 PM,Accepted-AOC,Accepted,14-Aug-2025 03:56 PM,Executive Engineer,Internal,"DAO,ESTIMATOR",Swarna Prava Jena,27-Jun-2025 11:52 AM,techsummary_542082.pdf (681.37 KB),CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_114159_1,02 JJPT OF 2025-26,"Construction of 2 nos of additional class room Building at Nilakantheswar Govt primary School,Natapara for the year 2024-25.",EE,Internal,"EE,DAO AND ESTIMATOR",Swarna Prava Jena,14-Aug-2025 03:52 PM,finsummary_542082.pdf (516.54 KB),Finance,6 Nos. of Bidders,Swarna Prava Jena,12-Jun-2025 01:25 PM,,BOQ Comparative Chart,1.0,2952523.0,CHANDAN KUMAR JENA,INR,"1,948,371.513",AOC
,,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,2,2955525,CHINTAMANI DAS,07-Jun-2025 01:55 PM,Rejected-AOC,Rejected,14-Aug-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2957905,JANGYADATTA TRIPATHY,09-Jun-2025 02:46 PM,Rejected-AOC,Rejected,14-Aug-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2957171,PRASANNA KUMAR JENA,09-Jun-2025 12:56 PM,Rejected-AOC,Rejected,14-Aug-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2955370,Rabi Narayan Parida,07-Jun-2025 01:17 PM,Rejected-AOC,Rejected,14-Aug-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2957360,RASHMITA PRADHAN,09-Jun-2025 12:06 PM,Rejected-AOC,Rejected,14-Aug-2025 03:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
