Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
25-Feb-2025 09:00 AM,11-Mar-2025 11:30 AM,25-Feb-2025 09:00 AM,10-Mar-2025 05:00 PM,NA ,NA ,25-Feb-2025 09:00 AM,10-Mar-2025 05:00 PM,24-Mar-2025 05:45 PM,"10,000","1,800",Nil,Nil,No,Odisha Tourism Devl. Corp.,BP I/14/2024-25 Dt.14.02.2025,2025_OTDC_111114_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Superintending Engineer, O.T.D.C Ltd","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar.",1.0,ICICI BANK,Repair and Renovation of Panthanivas Barkul in Khordha District.,Repair and Renovation of Panthanivas Barkul in Khordha District.,Please refer Tender documents. ,NA ,"54,93,000",Civil Works - Others,NA ,Tender,90.0,180.0,Barkul in Khordha District.,752030.0,NA ,NA ,NA ,"Superintending Engineer, O.T.D.C Ltd Lewis road",No ,No,"55,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience cer",AOC,1.0,2848634.0,SISIR KUMAR NAYAK,INR,"5,510,123",Odisha Tourism Devl. Corp.,2025_OTDC_111114_1,BP I/14/2024-25 Dt.14.02.2025,Repair and Renovation of Panthanivas Barkul in Khordha District.,S.K. Behera,Internal,L.SAHOOS.NAIKA.S.SWAINSKJENA,Subrat Kumar Jena,24-Mar-2025 05:34 PM,24-Mar-2025 05:45 PM,techsummary_531426.pdf (1044.91 KB),S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik",Subrat Kumar Jena,05-Aug-2025 04:28 PM,finsummary_531426.pdf (682.75 KB),05-Aug-2025,"INR 5,510,123",180.0,Subrat Kumar Jena,05-Aug-2025 04:32 PM,AOC.pdf (732.00 KB),WORK ORDER,Technical,Technical Bid Proceeding,Subrat Kumar Jena,24-Mar-2025 05:30 PM,technical_531426.pdf,1,2849135,ALOK KUMAR SAHOO,10-Mar-2025 03:08 PM,Rejected-Finance,UNSUCESSFUL BIDDER,05-Aug-2025 04:28 PM,Finance,Financial Proceedings,Subrat Kumar Jena,05-Aug-2025 04:21 PM,finance_531426.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2848916,CHANDAN SAHOO,10-Mar-2025 01:15 PM,Rejected-Finance,UNSUCESSFUL BIDDER,05-Aug-2025 04:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2846672,M/S DURGAMADHAB CONSTRUCTION AND INTERIOR,10-Mar-2025 01:31 PM,Rejected-Finance,UNSUCESSFUL BIDDER,05-Aug-2025 04:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2847293,Sandip Kumar Panda,08-Mar-2025 05:57 PM,Rejected-AOC,Unsuccessful Bidder in Transparent Lottery System,05-Aug-2025 04:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2847476,SANTANU KUMAR PRADHAN,10-Mar-2025 10:12 AM,Rejected-Finance,UNSUCESSFUL BIDDER,05-Aug-2025 04:28 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2848634,SISIR KUMAR NAYAK,10-Mar-2025 11:53 AM,Accepted-AOC,Successful Bidder in Transparent Lottery System,05-Aug-2025 04:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2849348,SONALI DAS,10-Mar-2025 04:01 PM,Rejected-Finance,UNSUCESSFUL BIDDER,05-Aug-2025 04:28 PM,,,,,,,AOC
