S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2956490.0,CHANDAN KUMAR JENA,INR,"1,948,208.07",Finance,3 Nos. Bidders,Swarna Prava Jena,12-Jun-2025 12:21 PM,,BOQ Comparative Chart,EE,Internal,"EE,DAO,Estimator",Swarna Prava Jena,14-Aug-2025 01:35 PM,finsummary_542096.pdf (542.84 KB),CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,2025_CERWI_114168_1,02 JJPT OF 2025-26,Construction of 2 nos of additional class room building at Satakania Govt. Primary School for the year 2024-25.,EXECUTIVE ENGINEER,Internal,"DAO,ESTIMATOR",Swarna Prava Jena,27-Jun-2025 12:17 PM,techsummary_542096.pdf (681.37 KB),1,2956490,CHANDAN KUMAR JENA,08-Jun-2025 05:16 PM,Accepted-AOC,Accepted,14-Aug-2025 01:41 PM,14-Aug-2025,"INR 1,948,208.07",180.0,Swarna Prava Jena,14-Aug-2025 01:40 PM,satakania.pdf (543.00 KB),Award of Contract,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTN,TENDER COST,EMD,AFFIDAVIT AND OTHER DOCUMENTS AS PER DTCN",CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION I JAJPUR,02 JJPT OF 2025-26,2025_CERWI_114168_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,Construction of 2 nos of additional class room building at Satakania Govt. Primary School for the year 2024-25.,Construction of 2 nos of additional class room building at Satakania Govt. Primary School for the year 2024-25.,NA ,NA ,"22,91,740",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jajpur,755007.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, JAJPUR",No ,No,Divisional Officer,"RURAL WORKS DIVISION, JAJPUR",1.0,1st Corrigendum,Other,,03-Jun-2025 06:15 PM,10-Jun-2025 11:30 AM,03-Jun-2025 06:15 PM,09-Jun-2025 05:00 PM,03-Jun-2025 06:15 PM ,09-Jun-2025 01:00 PM ,03-Jun-2025 06:15 PM,09-Jun-2025 05:00 PM,1.0,ICICI BANK,"23,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2956196,RANJAN KUMAR SETHY,08-Jun-2025 12:05 PM,Rejected-AOC,Rejected,14-Aug-2025 01:41 PM,,,,,,,,AOC,,,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2956120,TANMAYA PANDA,08-Jun-2025 11:24 AM,Rejected-AOC,Rejected,14-Aug-2025 01:41 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
