S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2674560.0,RAJKUMAR PRATIHARI,INR,"5,458,653",SUMIT SAURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,01-Aug-2025 04:01 PM,finsummary_516223.pdf (1494.71 KB),Technical,SEVEN NOS BIDS OPENED FOR TECHNICAL EVALUATION,S. AMARNATH SUBUDHI,07-Dec-2024 03:46 PM,,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2024_EICCL_107002_7,IFB SE 34 OF 2024-25,"Construction of Need Based infrastructure of Paddy Procurement Centre at Jaypur under Jaypur Lampcs , Kusumi Block in the District of Mayurbhanj, for 2024-25",Finance,SEVEN NOS BIDS OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,28-Feb-2025 12:30 PM,,BOQ Comparative Chart,ROHAN GOURAV RAY,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,25-Feb-2025 05:33 PM,28-Feb-2025 11:00 AM,techsummary_516223.pdf (7097.18 KB),01-Aug-2025,"INR 5,458,653",120.0,S. AMARNATH SUBUDHI,01-Aug-2025 04:06 PM,JAYWO.pdf (794.00 KB),WORK ORDER ISSUED TO SRI RAJKUMAR PRATIHARI,1,2675576,AMARENDRA MOHANTA,02-Dec-2024 03:48 PM,Not Admitted-Finance,Not qualified for AOC,28-Feb-2025 12:30 PM,AOC,"10,000",0.0,Nil,Nil,No,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,"64,300",Yes,fixed,,Nil,Nil,"Construction of Need Based infrastructure of Paddy Procurement Centre at Jaypur under Jaypur Lampcs , Kusumi Block in the District of Mayurbhanj, for 2024-25",BUILDING WORK,Please refer Tender documents. ,NA ,"64,21,200",Civil Works - Buildings,NA ,Tender,90.0,120.0,RAIRANGPUR,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND B DIVISION,No ,No,1.0,Fee/PreQual/Technical,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,1.0,ICICI BANK,22-Nov-2024 10:00 AM,03-Dec-2024 11:00 AM,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,22-Nov-2024 10:00 AM ,02-Dec-2024 04:00 PM ,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,28-Feb-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 34 OF 2024-25,2024_EICCL_107002_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2675541,DEBASHISH NAYAK,02-Dec-2024 03:44 PM,Rejected-AOC,L1,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"CONTRACTOR LICENCE, GSTIN AND PAN CARD",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2675378,DEEPAK KUMAR MOHANTY,02-Dec-2024 01:49 PM,Rejected-AOC,L1,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINERIES AND OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2675479,RAHUL SWAMI,02-Dec-2024 01:21 PM,Rejected-AOC,L1,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2674560,RAJKUMAR PRATIHARI,02-Dec-2024 02:25 PM,Accepted-AOC,L1 LOTTERY WINNER,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2675237,SABYASACHI KHUNTIA,02-Dec-2024 03:23 PM,Rejected-AOC,L1,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2676079,SARBESWAR MOHANTA,02-Dec-2024 03:42 PM,Rejected-AOC,L1,01-Aug-2025 04:06 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
