EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"14,709",Yes,fixed,,Nil,Nil,"Managing Director, MARKFED, Odisha, Bhubaneswar","o/o MARKFED, Odisha, Bhubaneswar",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"LICENSE, PAN, GSTN, AFFIDAVIT","6,000",Nil,Nil,No,Odisha State Co-operative Marketing Federation Ltd,MARKFED/01/2025-26,2025_OSCMF_113419_4,Yes,Open Tender,Item Rate,Works,1.0,No,No,Online,No,No,No,Construction of boundary wall for 2000 MT godown at Parlakhemundi,Construction of boundary wall for 2000 MT godown at Parlakhemundi,Please refer tender documents ,NA ,"14,70,869",Civil Works - Buildings,NA ,Tender,90.0,120.0,Parlakhemundi,751006.0,NA ,NA ,NA ,"o/o MARKFED, Odisha, Bhubaneswar",No ,No,16-May-2025 11:00 AM,02-Jun-2025 12:00 PM,16-May-2025 11:00 AM,31-May-2025 05:30 PM,16-May-2025 11:00 AM ,31-May-2025 05:30 PM ,16-May-2025 11:00 AM,31-May-2025 05:30 PM,AOC,1,2944796,CJL CONSTRUCTIONS PRIVATE LIMITED,31-May-2025 02:04 PM,Rejected-AOC,Not selected during lottery system,12-Aug-2025 12:14 PM,16-Jul-2025,"INR 1,475,455",120.0,Prafulla Kumar Behera,12-Aug-2025 12:14 PM,Parlakhemundi.pdf (223.00 KB),Award of Contract,"Managing Director, MARKFED, Odisha",Internal,MDMarkfedSecretaryMarkfedGMMarkfedExecutiveEngineerOSAMBoardAssistantEngineerOSAMBoardJuniorEngineerOsamBoard,Biswa Ranjan dash,13-Jun-2025 05:52 PM,techsummary_539434.pdf (742.30 KB),Odisha State Co-operative Marketing Federation Ltd,2025_OSCMF_113419_4,MARKFED/01/2025-26,Construction of boundary wall for 2000 MT godown at Parlakhemundi,"Managing Director, MARKFED, Odisha",Internal,MDMarkfedSecretaryMarkfedGMMarkfedExecutiveEngineerOSAMBoardAssistantEngineerOSAMBoardJuniorEngineerOsamBoard,Biswa Ranjan dash,13-Jun-2025 05:59 PM,finsummary_539434.pdf (742.30 KB),Finance,Bid opening summary,Prafulla Kumar Behera,13-Jun-2025 04:36 PM,finance_539434.pdf,BOQ Comparative Chart,1.0,2940312.0,SISIR KUMAR PRADHAN,INR,"1,475,455",AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2936734,DIPAK PRADHAN,28-May-2025 08:47 AM,Rejected-Technical,Technically disqualified,13-Jun-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2941205,MAHABIR CONSTRUCTIONS,30-May-2025 11:37 AM,Rejected-AOC,Not selected during lottery system,12-Aug-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2941547,SANJAYA KUMAR GOUDA,29-May-2025 08:21 PM,Rejected-AOC,Not selected during lottery system,12-Aug-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2940312,SISIR KUMAR PRADHAN,30-May-2025 11:47 AM,Accepted-AOC,1st selection during lottery system,12-Aug-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2944375,Subhasini Muduli,31-May-2025 07:50 AM,Rejected-AOC,Not selected during lottery system,12-Aug-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2941254,swarnaprava behera,29-May-2025 11:57 PM,Rejected-AOC,Not selected during lottery system,12-Aug-2025 12:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2931950,TADI SANTOS KUMAR,25-May-2025 05:57 PM,Rejected-Technical,Technically disqualified,13-Jun-2025 05:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
