Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
"Electrical Wiring and Installation to Postmortem House inside RGH Campus, Rourkela.",Electrical,Please refer Tender documents. ,NA ,"4,86,000",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,Rourkela Municipal Corporation,MC/RMC/21/2025,2025_RMC_112950_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,860",Yes,fixed,,Nil,Nil,"4,000",Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, EMD, GST, Affidavit, PAN, Paper cost and other Documents as per DTCN",30-Apr-2025 06:00 PM,12-May-2025 11:00 AM,30-Apr-2025 06:00 PM,10-May-2025 05:00 PM,NA ,NA ,30-Apr-2025 06:00 PM,10-May-2025 05:00 PM,1.0,ICICI BANK,1.0,Due Date Extended for tenders closing on 07-05-2025.,Admin Corrigendum Date Extend,,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",AOC,Commissioner,External,"Audit Officer, Superintending Engineer, Joint Commissioner",Birendra Nanda,08-Aug-2025 01:05 PM,techsummary_538024.pdf (550.63 KB),1,2907801,ECO ELECTRIC POWER SOLUTIONS,10-May-2025 12:58 AM,Rejected-Technical,By The Tender Committee,08-Aug-2025 01:05 PM,Finance,EMD refund,Birendra Nanda,08-Aug-2025 12:55 PM,finance_538024.pdf,BOQ Comparative Chart,1.0,2904999.0,EDITION INTERNATIONAL,INR,"413,122.25",08-Aug-2025,"INR 413,122.25",30.0,Birendra Nanda,08-Aug-2025 01:20 PM,BID21.pdf (551.00 KB),Awarded to Edition International,Rourkela Municipal Corporation,2025_RMC_112950_3,MC/RMC/21/2025,"Electrical Wiring and Installation to Postmortem House inside RGH Campus, Rourkela.",Commissioner,External,"Audit Officer, Superintending Engineer, Joint Commissioner",Birendra Nanda,08-Aug-2025 01:12 PM,finsummary_538024.pdf (550.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,2,2904999,EDITION INTERNATIONAL,04-May-2025 12:56 PM,Accepted-AOC,By The Tender Committee,08-Aug-2025 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2906875,M/S GANGA ELECTRIC,05-May-2025 10:01 PM,Rejected-Technical,By The Tender Committee,08-Aug-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2905007,NARAYANI CONSTRUCTION,04-May-2025 01:17 PM,Rejected-Technical,By The Tender Committee,08-Aug-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2904980,RAKESH PATTANAYAK,04-May-2025 12:32 PM,Rejected-Technical,By The Tender Committee,08-Aug-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2904149,R.S. ENTERPRISE,04-May-2025 09:48 AM,Rejected-Technical,By The Tender Committee,08-Aug-2025 01:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
