Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2797174,ER. MOHIT KUMAR JAIN,05-Feb-2025 11:50 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2794309,GOPAL CHANDRA SAHU,03-Feb-2025 06:07 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2794180,HAZI MOHAMMAD SAKIL,03-Feb-2025 10:50 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2798086,HEMANTA KUMAR PRADHAN,05-Feb-2025 10:32 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2798760,HITESH AGRAWAL,05-Feb-2025 02:03 PM,Rejected-Technical,Undertaking for Installation of Hotmix Plant within 60 km not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2795541,JAI BAJRANGBALI INFRA,03-Feb-2025 06:46 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2795354,JAY PRAKASH SHARMA,04-Feb-2025 07:32 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2794687,KAMALA AGRAWAL,03-Feb-2025 02:08 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2794124,Kunja Bihari Sahu,04-Feb-2025 11:44 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2795668,LALAN PRASAD GUPTA,04-Feb-2025 11:37 AM,Accepted-AOC,Success in lottery system,02-Aug-2025 12:28 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2798007,Laxmi Chand Mittal,05-Feb-2025 11:20 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2791476,MAHAMMED RIZWAN,31-Jan-2025 05:11 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2798744,Mahesh Kumar Agrawal,05-Feb-2025 01:17 PM,Rejected-Technical,Insufficient Work Experience in Similare Nature of work,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2791304,MD. ILIYAS,31-Jan-2025 05:18 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2795840,m/s Anand Kumar Agrawal,03-Feb-2025 10:04 PM,Rejected-Technical,Undertaking for Installation of Hotmix Plant within 60 km not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2791518,"M/s Arnav Construction, Prop.Dibya Kishor Padhi",31-Jan-2025 06:52 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2798361,M/S G R Construction,05-Feb-2025 12:26 PM,Rejected-Technical,Undertaking for Installation of Hotmix Plant within 60 km not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2795311,M/S HEMANTA KUMAR SHARMA,04-Feb-2025 07:00 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2794249,M/s.PREM NATH SAHU,05-Feb-2025 10:52 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2793899,M/S RAMESH KUMAR AGRAWAL,02-Feb-2025 05:59 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2797191,M/S S R CONSTRUCTIONS,05-Feb-2025 11:00 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2793368,M/S SRI OMI INFRA,02-Feb-2025 04:55 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2784063,MUKESH KUMAR AGRAWAL,03-Feb-2025 09:36 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2796007,NANU AGRAWAL,05-Feb-2025 04:00 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2798401,Nikhil Agrawal,05-Feb-2025 11:54 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2799096,NILESH KUMAR AGRAWAL,05-Feb-2025 03:36 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,2797550,OM CONSTRUCTIONS,04-Feb-2025 08:00 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2798012,PRABIN KUMAR KUANR,05-Feb-2025 07:36 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,2798042,PRADEEP KUMAR HOTA,05-Feb-2025 11:48 AM,Rejected-Technical,Undertaking for Installation of Hotmix Plant within 60 km not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2797643,Prem Chand Jain,04-Feb-2025 09:47 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2796589,PRITAM KUMAR PATRA,04-Feb-2025 01:17 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,2797984,PRIYANKA AGRAWAL,05-Feb-2025 11:04 AM,Rejected-Technical,Undertaking for Installation of Hotmix Plant within 60 km not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2794101,Raghunandan Agrawal,04-Feb-2025 09:59 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,2798770,RAJESH KUMAR MAHANA,05-Feb-2025 01:29 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2797401,RAM KUMAR SAHU,05-Feb-2025 11:04 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2782532,Rekha Singhal,28-Jan-2025 07:43 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,2798057,ROHIT KUMAR AGRAWAL,05-Feb-2025 09:54 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,2793166,SAMEERKANTA PANDA,03-Feb-2025 03:26 PM,Rejected-Technical,Work in Hand not furnished,21-Apr-2025 01:15 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2797838,SANANDA THAKUR,04-Feb-2025 10:38 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2796512,SANJAYA KUMAR AGRAWAL,04-Feb-2025 04:30 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2798913,sarasi pati,05-Feb-2025 02:09 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2796400,SHREE BISWAKARMA INFRA,04-Feb-2025 06:38 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2793679,SOBIKA AGRAWAL,04-Feb-2025 08:20 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2795755,SOURAV AGRAWAL,03-Feb-2025 09:35 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2798799,SUBASISH ACHARYA,05-Feb-2025 01:31 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,2798425,SUBHAKANTA SWAIN,05-Feb-2025 11:57 AM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,2798601,Tulsi Ram Agrawal,05-Feb-2025 02:16 PM,Rejected-Finance,Unsuccess in lottery system,02-Aug-2025 12:25 PM,,,,,,,,,,,,,,AOC
