Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,8 bids opened successfully,Lipsa Parida,03-Apr-2025 12:46 PM,finance_533859.pdf,BOQ Comparative Chart,Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_111809_15,BMC-EE-Tender Cell-70/2024-25 Dt. 19.03.2025,"construction of drain and periphery development in Ward office, Nayapalli in Ward No. 39",1.0,2874512.0,Rajesh Kumar Mohakud,INR,"4,395,051",1,2872369,Mukesh kumar yadav,28-Mar-2025 05:21 PM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,12-Aug-2025,"INR 4,395,051",90.0,Lipsa Parida,12-Aug-2025 12:56 PM,Work_Order_70_15.pdf (493.00 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,12-Aug-2025 11:28 AM,techsummary_533859.pdf (2411.31 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,12-Aug-2025 11:43 AM,finsummary_533859.pdf (1983.30 KB),AOC,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-70/2024-25 Dt. 19.03.2025,2025_ORULB_111809_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Engineer (Central Tender Cell),"Central Tender Cell, ICOMC Tower,BMC","43,900",Yes,fixed,,Nil,Nil,"construction of drain and periphery development in Ward office, Nayapalli in Ward No. 39","construction of drain and periphery development in Ward office, Nayapalli in Ward No. 39",Please refer Tender documents. ,NA ,"43,81,390",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA,751022.0,"UG floor,Office Chamber of EE Central Tender Cell, ","UG floor, Central Tender Cell, ICOMC Tower,BMC ",26-Mar-2025 12:30 PM ,"Central Tender cell,BMC",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,21-Mar-2025 04:00 PM,03-Apr-2025 11:30 AM,21-Mar-2025 04:00 PM,02-Apr-2025 05:00 PM,21-Mar-2025 04:00 PM ,25-Mar-2025 04:00 PM ,21-Mar-2025 04:00 PM,02-Apr-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,2,2874509,NIRANJAN PATTANIK,02-Apr-2025 11:36 AM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2874596,PRAMOD KUMAR DAS,02-Apr-2025 04:54 PM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2874244,PRIME ENGINEERING CONSTRUCTION,01-Apr-2025 12:36 PM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2874512,Rajesh Kumar Mohakud,02-Apr-2025 02:52 PM,Accepted-AOC,L1 bidder,12-Aug-2025 12:57 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2874675,SIBU PRASAD BEHERA,02-Apr-2025 01:30 PM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2874710,SUSANTA KUMAR PRADHAN,02-Apr-2025 02:00 PM,Rejected-Technical,Rejected,12-Aug-2025 11:28 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,8,2874635,SUVENDU NAYAK,02-Apr-2025 01:23 PM,Rejected-Finance,Rejected,12-Aug-2025 11:43 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
