Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,8nos bidder are qualified,PRAVASH DHAL,27-Dec-2024 12:54 PM,finance_518087.pdf,BOQ Comparative Chart,1.0,2679283.0,RAJASHREE PRADHAN,INR,"720,326.28","CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",2024_CEMIB_107605_4,TCN-092024-25,Repair to Kathakhunti MIP of Begunia Block of Khordha district under Critical scheme for the year 2024-25,SEMIDKHORDHA,Internal,sedaoaee,PRAVASH DHAL,27-Dec-2024 02:15 PM,finsummary_518087.pdf (251.70 KB),SEMIDKHORDHA,Internal,sedaoaee,PRAVASH DHAL,27-Dec-2024 01:38 PM,techsummary_518087.pdf (251.70 KB),1,2672043,BHAGABAN GOCHHI,02-Dec-2024 01:54 PM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,01-Aug-2025,"INR 720,326.28",90.0,PRAVASH DHAL,01-Aug-2025 10:47 PM,kathakhuntiwo.pdf (2235.00 KB),winner of lottery,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"BID security PAN GSTIN Registration Certificate, Affidavit , No relation certificate as per DTCN",Repair to Kathakhunti MIP of Begunia Block of Khordha district under Critical scheme for the year 2024-25,Repair to Kathakhunti MIP of Begunia Block of Khordha district under Critical scheme for the year 2024-25,please refer tender document ,NA ,"8,47,343",Civil Works - Others,NA ,Tender,90.0,90.0,SE MID KHORDHA,752056.0,NA ,NA ,NA ,SE MID KHORDHA,No ,No,28-Nov-2024 10:00 AM,05-Dec-2024 11:00 AM,28-Nov-2024 10:00 AM,04-Dec-2024 05:00 PM,NA ,NA ,28-Nov-2024 10:00 AM,04-Dec-2024 05:00 PM,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,SE MID KHORDHA,O/OSE MID KHORDHA,"8,500",Yes,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",TCN-092024-25,2024_CEMIB_107605_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2678357,BICHITRA KUMAR SUBUDHI,04-Dec-2024 11:05 AM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2676967,Bidyadhar Barad,02-Dec-2024 07:29 PM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2681007,DIBYA SUPPLIERS,04-Dec-2024 04:12 PM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2678700,FIDA HOSEN KHAN,04-Dec-2024 10:20 AM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2679283,RAJASHREE PRADHAN,04-Dec-2024 03:17 PM,Accepted-AOC,winner of lottery,01-Aug-2025 10:47 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2677872,RAMESH KUMAR SAHOO,03-Dec-2024 10:31 AM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2679220,TARESWAR LENKA,03-Dec-2024 08:49 PM,Rejected-Finance,Rejected,27-Dec-2024 02:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
