Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Improvement to Sandapota Nalla near Shiva temple and Mata Mandira of Sihala village.,Improvement to Sandapota Nalla,Please refer Tender documents. ,NA ,"25,43,000",Civil Works - Others,NA ,Tender,90.0,180.0,Berhampur,760004.0,NA ,NA ,NA ,"O/o S.E., Berhampur Irr. Divn., Berhampur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender cost, EMD, Registration Certificate, GSTIN, PAN, Other documents as per DTCN","S.E., Berhampur Irr. Divn., Berhampur","S.E., Berhampur Irr. Divn., Courtpeta, Berhampur","25,500",Yes,fixed,,Nil,Nil,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",e-BEID-01/2025-26,2025_CEBMB_114100_40,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,03-Jun-2025 10:00 AM,13-Jun-2025 11:00 AM,03-Jun-2025 10:00 AM,12-Jun-2025 05:30 PM,03-Jun-2025 10:00 AM ,10-Jun-2025 05:30 PM ,03-Jun-2025 10:00 AM,12-Jun-2025 05:30 PM,AOC,Nalin Pattanaik,Internal,,CHANDINI KUMARI BASANTY,27-Jun-2025 01:29 PM,finsummary_541948.pdf (60.19 KB),Nalin Pattanaik,Internal,,CHANDINI KUMARI BASANTY,25-Jun-2025 01:20 PM,techsummary_541948.pdf (60.18 KB),1,2957892,Aswini Kumar Dalai,12-Jun-2025 12:01 AM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Berhampur Irrigation Divn Berhampur",2025_CEBMB_114100_40,e-BEID-01/2025-26,Improvement to Sandapota Nalla near Shiva temple and Mata Mandira of Sihala village.,1.0,2962018.0,DEBASIS KUMAR SAHU,INR,"2,161,671",15-Aug-2025,"INR 2,161,671",180.0,Nalin Kumar Patnaik,17-Aug-2025 11:06 AM,AOC_40.pdf (488.00 KB),Award to the Lottery Winner.,Finance,Thirteen bids downloaded Successfully.,Sucharita Panda,13-Jun-2025 04:14 PM,,BOQ Comparative Chart,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,2962690,BIKASH PATRO,11-Jun-2025 10:05 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2962842,B SUBRAT PATRO,12-Jun-2025 03:44 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2962018,DEBASIS KUMAR SAHU,12-Jun-2025 04:22 AM,Accepted-AOC,Lottery Winner,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2962589,K. ANIL KUMAR DAS,11-Jun-2025 09:19 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2962806,MAA KUTHARI ASSOCIATES,12-Jun-2025 10:26 AM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,2961012,Nilanchal Patro,11-Jun-2025 06:19 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,2963691,Pawana Prasad Sahu,12-Jun-2025 01:30 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,9,2960692,SAGARIKA SAHU,12-Jun-2025 09:33 AM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,10,2960859,SANATAN SANGRAM SINGH,11-Jun-2025 10:50 AM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,11,2960184,SANKARSANA PANDA,10-Jun-2025 06:28 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,12,2962349,SUBRAT KUMAR PANIGRAHY,11-Jun-2025 07:32 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,13,2955253,SURESH CHANDRA NAYAK,07-Jun-2025 04:31 PM,Rejected-AOC,Lottery Looser,17-Aug-2025 11:06 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
