S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2674949.0,SABYASACHI KHUNTIA,INR,"5,037,015",Technical,SIX NOS BIDS OPENED FOR TECHNICAL EVALUATION,S. AMARNATH SUBUDHI,07-Dec-2024 01:23 PM,,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2024_EICCL_107002_1,IFB SE 34 OF 2024-25,"Construction of Need Based infrastructure of Paddy Procurement Centre at Hatbadra under Hatbadra Lampcs , Kusumi Block in the District of Mayurbhanj, for 2024-25",SUMIT SAURAV SAHU,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,01-Aug-2025 03:51 PM,finsummary_516212.pdf (1422.59 KB),ROHAN GOURAV RAY,Internal,SAMIRAN NANDY AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,25-Feb-2025 05:41 PM,28-Feb-2025 11:00 AM,techsummary_516212.pdf (6157.63 KB),Finance,SIX NOS BOQ OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,28-Feb-2025 11:32 AM,,BOQ Comparative Chart,01-Aug-2025,"INR 5,037,015",120.0,S. AMARNATH SUBUDHI,01-Aug-2025 03:54 PM,HATWO.pdf (792.00 KB),WORK ORDER ISSUED TO SRI SABYASACHI KHUNTIA,1,2675370,DEEPAK KUMAR MOHANTY,02-Dec-2024 01:15 PM,Rejected-AOC,L1,01-Aug-2025 03:54 PM,AOC,22-Nov-2024 10:00 AM,03-Dec-2024 11:00 AM,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,22-Nov-2024 10:00 AM ,02-Dec-2024 04:00 PM ,22-Nov-2024 10:00 AM,02-Dec-2024 04:00 PM,28-Feb-2025 11:00 AM,"Construction of Need Based infrastructure of Paddy Procurement Centre at Hatbadra under Hatbadra Lampcs , Kusumi Block in the District of Mayurbhanj, for 2024-25",BUILDING WORK,Please refer Tender documents. ,NA ,"59,25,200",Civil Works - Buildings,NA ,Tender,90.0,120.0,RAIRANGPUR,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND B DIVISION,No ,No,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,"59,300",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 34 OF 2024-25,2024_EICCL_107002_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2675256,DIBYAKANTA KHUNTIA,02-Dec-2024 03:37 PM,Rejected-AOC,L1,01-Aug-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"CONTRACTOR LICENCE, GSTIN AND PAN CARD",,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2674949,SABYASACHI KHUNTIA,02-Dec-2024 12:57 PM,Accepted-AOC,L1 LOTTERY WINNER,01-Aug-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINERIES AND OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2675080,SARBESWAR MOHANTA,02-Dec-2024 01:59 PM,Rejected-AOC,L1,01-Aug-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2676021,SRI ANIRUDHA BEHERA,02-Dec-2024 03:36 PM,Rejected-AOC,L1,01-Aug-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2669894,SUBRAT KUMAR BEHERA,28-Nov-2024 02:12 PM,Rejected-AOC,L1,01-Aug-2025 03:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
