EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"2,700",Yes,fixed,,Nil,Nil,"Construction of Boundary wall for Mathakhajuria Primary School, ward no.09, NAC Odagaon","Construction of Boundary wall for Mathakhajuria Primary School, ward no.09, NAC Odagaon",Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,60.0,30.0,NAC ODAGAON,752081.0,NA ,NA ,NA ,NAC ODAGAON,No ,No,1.0,ICICI BANK,23-Jun-2025 11:00 AM,08-Jul-2025 11:00 AM,23-Jun-2025 11:00 AM,07-Jul-2025 05:00 PM,23-Jun-2025 11:00 AM ,07-Jul-2025 05:00 PM ,23-Jun-2025 11:00 AM,07-Jul-2025 05:00 PM,11-Jul-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,"LICENSE, GST, PAN Etc","2,000",0.0,Nil,Nil,No,EXECUTIVE OFFICER,"NAC OFFICE, ODAGAON, NAYAGARH",Municipal Bodies||Odagaon NAC,NAC-ODG-01/2025-26,2025_ORULB_114656_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,2992330,ANJALI SAHOO,07-Jul-2025 04:23 PM,Accepted-AOC,Selected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,01-Aug-2025,"INR 225,492.38",30.0,Nihar Ranjan Behera,14-Aug-2025 05:51 PM,1400.pdf (283.00 KB),Finance,Tender opened by EO and Team,Nihar Ranjan Behera,11-Jul-2025 01:59 PM,,BOQ Comparative Chart,Administrator,Internal,"MIS, Accountant, JE, AE and EO",Nihar Ranjan Behera,11-Jul-2025 11:25 AM,11-Jul-2025 11:30 AM,techsummary_543763.pdf (770.55 KB),Administrator,Internal,"EO, ME, JE, Accountant, MIS CP",Nihar Ranjan Behera,24-Jul-2025 03:56 PM,finsummary_543763.pdf (851.05 KB),Municipal Bodies||Odagaon NAC,2025_ORULB_114656_1,NAC-ODG-01/2025-26,"Construction of Boundary wall for Mathakhajuria Primary School, ward no.09, NAC Odagaon",Technical,Tender opened by Tender Committee,Nihar Ranjan Behera,08-Jul-2025 12:35 PM,,1.0,2992330.0,ANJALI SAHOO,INR,"225,492.38",AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,2,2991843,BIPIN KUMAR NAYAK,07-Jul-2025 01:01 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2991511,MAMATA KUMARI DASH,06-Jul-2025 07:40 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2989911,MANORANJAN JENA,05-Jul-2025 08:35 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2988815,PANU SETHI,06-Jul-2025 06:56 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2992017,PRABHATI PRADHAN,07-Jul-2025 01:01 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2991744,PRIYARANJAN BHATTA,07-Jul-2025 02:40 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2992115,PURUSHOTTAM PRADHAN,07-Jul-2025 02:18 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2991939,RENU NAYAK,07-Jul-2025 01:21 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2991012,SANTOSH KUMAR DAS,06-Jul-2025 12:18 PM,Rejected-AOC,Rejected through Transparent Lottery Process.,14-Aug-2025 05:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
