Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
Collector,Internal,"DSWOBOUDH,DLOBOUDH,RTOBOUDH,CSOBOUDH",Shreenath Hansda,15-Jul-2025 11:15 AM,15-Jul-2025 01:05 PM,techsummary_544602.pdf (2197.81 KB),Finance,Financial Bid open.,Shreenath Hansda,01-Aug-2025 03:41 PM,finance_544602.pdf,BOQ Comparative Chart,01-Aug-2025,"INR 5,892,763",600.0,Shreenath Hansda,01-Aug-2025 04:35 PM,Boudh.pdf (1159.00 KB),Sri Sameer Kumar Pradhan L1 bidder has selected as Lev-II Transport Contractor in OSWC Boudh and RRC Khuntabandh.,1,2994129,Lalit Kumar Meher,10-Jul-2025 04:29 PM,Rejected-Technical,Absent in T.B,15-Jul-2025 11:15 AM,1.0,2986186.0,SAMEER KUMAR PRADHAN,INR,40.68,Technical,All bidders are invited for opening of Technical Bid,Kari Santosh,14-Jul-2025 03:45 PM,,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,2025_OSCSC_114932_1,2025_OSCSC_1753_2,Tender for L-II Contractor for Transportation of CMR from OSWC Boudh and RRC Khuntabandha to Retail centre in Boudh Block and NAC of Boudh District for the year 2025-27,Collector,Internal,"CSOBOUD,DSWOBOUDH,DLOBOUDH,RTOBOUDH,ADMBOUDH",Shreenath Hansda,01-Aug-2025 04:05 PM,finsummary_544602.pdf (2259.97 KB),AOC,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Boudh,2025_OSCSC_1753_2,2025_OSCSC_114932_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,27-Jun-2025 11:00 AM,11-Jul-2025 11:00 AM,28-Jun-2025 11:00 AM,10-Jul-2025 05:30 PM,28-Jun-2025 11:00 AM ,10-Jul-2025 11:00 AM ,28-Jun-2025 04:00 PM,10-Jul-2025 05:30 PM,15-Jul-2025 01:05 PM,"5,900",0.0,Nil,Nil,No,"2,94,638",No,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,NIT,Tender for L-II Contractor for Transportation of CMR from OSWC Boudh and RRC Khuntabandha to Retail centre in Boudh Block and NAC of Boudh District for the year 2025-27,Tender for L-II Contractor for Transportation of CMR from OSWC Boudh and RRC Khuntabandha to Retail centre in Boudh Block and NAC of Boudh District for the year 2025-27,Refer Tender Document ,NA ,,Handling and Transportation,NA ,Tender,180.0,600.0,Boudh Block and NAC,762014.0,NA ,NA ,NA ,"Collectorate, Boudh",No ,No,"CSO-cum-DM, Boudh","Office of the CSO-cum-DM, OSCSC Ltd., Boudh",AOC
,,,,,,,,,,,,,,,,,,,,2,2986168,LINGARAJ JAGADALAL,10-Jul-2025 03:22 PM,Rejected-Finance,Not selected,01-Aug-2025 04:05 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2988135,Netrananda Dehury,10-Jul-2025 03:52 PM,Rejected-Technical,Disqualified in T.B,15-Jul-2025 11:15 AM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,4,2986186,SAMEER KUMAR PRADHAN,10-Jul-2025 03:47 PM,Accepted-AOC,Sri Sameer Kumar Pradhan L1 bidder has selected as Lev-II Transport Contractor in OSWC Boudh and RRC Khuntabandh.,01-Aug-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
