Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,05-Apr-2025 03:00 PM,19-Apr-2025 10:00 AM,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 03:00 PM,17-Apr-2025 05:00 PM,"1,271",Yes,fixed,,Nil,Nil,600.0,0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate,PAN, GST, paper cost ,EMD, tender fee and other document as per DTCN",CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-14,CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-14,Please refer Tender documents. ,NA ,"1,27,119",Civil Works - Others,NA ,Tender,60.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,Municipal Bodies||Dharmagarh NAC,DHM/01/2025-26,2025_ORULB_112223_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,ASHOK KUMAR MOHANTY,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,17-Aug-2025 07:20 PM,finsummary_535444.pdf (634.88 KB),ASHOK KUMAR MOHANTY,Internal,"Rajib Lochan podh,Birsingh Biroli,Pramod Kumar Khillo",Pramod Kumar Khillo,17-Aug-2025 06:37 PM,techsummary_535444.pdf (634.88 KB),1,2885367,KAILASH CHANDRA NAIK,17-Apr-2025 11:47 AM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:20 PM,Municipal Bodies||Dharmagarh NAC,2025_ORULB_112223_14,DHM/01/2025-26,CASTING OF COVER SLAB OVER OPEN DRAIN IN DIFFERENT WARD OF WRAD NO-14,1.0,2886991.0,MANOJ KUMAR PADHI,INR,"120,763.297",18-Aug-2025,"INR 120,763.297",60.0,Pramod Kumar Khillo,17-Aug-2025 07:22 PM,PROCEEDING.pdf (635.00 KB),Finance,proceeding,Pramod Kumar Khillo,07-Aug-2025 01:12 PM,finance_535444.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,2,2886991,MANOJ KUMAR PADHI,17-Apr-2025 02:03 PM,Accepted-AOC,BY THE COMMITTEE,17-Aug-2025 07:22 PM,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2887273,SASMITA MOHANTY,17-Apr-2025 02:15 PM,Rejected-Finance,BY THE COMMITTEE,17-Aug-2025 07:20 PM,,,,,,,,,,,,,,,,,,,,,,AOC
