Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Forest Environment and Climate Change Department||Nandankanan Zoological Park,15/PMU/NKZP/2025-26,2025_NZP_115314_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,AS per DTCN,14-Jul-2025 09:00 AM,21-Jul-2025 10:00 AM,14-Jul-2025 09:00 AM,19-Jul-2025 05:00 PM,NA ,NA ,14-Jul-2025 09:00 AM,19-Jul-2025 05:00 PM,31-Jul-2025 05:40 PM,1.0,ICICI BANK,"1,69,338",Yes,fixed,,Nil,Nil,Deputy Director Nandankanan,Deputy Director Nandankanan,"Construction of Pathway Footpath and Drainage Phase 2 from enclosure no 4 towards safari bus stand under the theme North East panorama, Nandankanan zoological park","Construction of Pathway Footpath and Drainage Phase 2 from enclosure no 4 towards safari bus stand under the theme North East panorama, Nandankanan zoological park",Please refer Tender documents. ,NA ,"1,69,33,748",Civil Works - Roads,NA ,Tender,90.0,60.0,Nandankanan,754005.0,NA ,NA ,NA ,Nandanankanan zoological park,No ,No,AOC,Deputy Director,Internal,and others,Manasmita Maharana,31-Jul-2025 05:35 PM,31-Jul-2025 05:40 PM,techsummary_545528.pdf (2089.42 KB),1,3004185,GK PRECAST,19-Jul-2025 03:28 PM,Rejected-Technical,Refer to re-evaluation document,31-Jul-2025 05:35 PM,1.0,3003392.0,JAKNAP PROJECTS PRIVATE LIMITED,INR,"14,395,380",05-Aug-2025,"INR 14,395,380",60.0,Manasmita Maharana,05-Aug-2025 11:01 AM,Workorder.pdf (600.00 KB),AOC,Finance,Refer to the document uploaded,Manasmita Maharana,01-Aug-2025 03:28 PM,finance_545528.pdf,BOQ Comparative Chart,Forest Environment and Climate Change Department||Nandankanan Zoological Park,2025_NZP_115314_1,15/PMU/NKZP/2025-26,"Construction of Pathway Footpath and Drainage Phase 2 from enclosure no 4 towards safari bus stand under the theme North East panorama, Nandankanan zoological park",Technical,Summary,Manasmita Maharana,21-Jul-2025 05:58 PM,technical_545528.pdf,Deputy Director,Internal,and others,Manasmita Maharana,05-Aug-2025 10:58 AM,finsummary_545528.pdf (882.23 KB),AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3003392,JAKNAP PROJECTS PRIVATE LIMITED,19-Jul-2025 01:27 PM,Accepted-AOC,AOC,05-Aug-2025 11:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3004251,JYOTI RANJAN PATTANAIK,19-Jul-2025 04:01 PM,Rejected-Technical,Refer to re-evaluation document,31-Jul-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3004101,LAXMIDHAR SAMAL,19-Jul-2025 02:20 PM,Rejected-Technical,Refer to evaluation document,31-Jul-2025 05:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3004241,Shyamsundar Realcon private limited,19-Jul-2025 04:00 PM,Rejected-AOC,AOC,05-Aug-2025 11:01 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
