Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Municipal Bodies||Jatni Municipal Council,2025_ORULB_110158_26,EO/JMC/081/2024-25,Construction of Paver Block road from Millan Sahoo house to Pradhan Babu house in W.No.12,1.0,2820007.0,BIRANCHI NARAYAN NAYAK,INR,"432,264",1,2822419,A A CONSTRCTION,17-Feb-2025 02:18 PM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,13-Aug-2025,"INR 432,264",30.0,Anuradha Pradhan,13-Aug-2025 12:20 PM,2631.pdf (1612.00 KB),Finance,nine bidders are participated,Anuradha Pradhan,02-Jul-2025 04:02 PM,finance_529071.pdf,BOQ Comparative Chart,chairperson,Internal,,Anuradha Pradhan,13-Aug-2025 12:15 PM,finsummary_529071.pdf (1612.17 KB),chairperson,Internal,,Anuradha Pradhan,13-Aug-2025 11:51 AM,techsummary_529071.pdf (1612.17 KB),AOC,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"5,085",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Jatni Municipal Council,EO/JMC/081/2024-25,2025_ORULB_110158_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Paver Block road from Millan Sahoo house to Pradhan Babu house in W.No.12,Construction of Paver Block road from Millan Sahoo house to Pradhan Babu house in W.No.12,Please refer Tender documents. ,NA ,"5,08,470",Civil Works - Others,NA ,Tender,30.0,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,EPF ,Affidavits and all Other document as per DTCN","EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY",07-Feb-2025 11:00 AM,19-Feb-2025 11:00 AM,07-Feb-2025 11:00 AM,17-Feb-2025 05:00 PM,NA ,NA ,07-Feb-2025 11:00 AM,17-Feb-2025 05:00 PM,AOC
,,,,,,,,,2,2821397,ABHIJIT SAMANTARAY,17-Feb-2025 07:56 AM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,emd,,,,,,,,,,,AOC
,,,,,,,,,3,2820421,BIJAY KUMAR SETHI,16-Feb-2025 04:12 PM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,2820007,BIRANCHI NARAYAN NAYAK,16-Feb-2025 09:22 AM,Accepted-AOC,work order issued,13-Aug-2025 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,2822151,M/s RANJIT KUMAR KHUNTIA,17-Feb-2025 02:01 PM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,2822725,PRASANNA KUMAR NAYAK,17-Feb-2025 03:43 PM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,2821646,PRIYABRATA BALIARSINGH,17-Feb-2025 11:06 AM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,2821387,SANJAYA KUMAR BEHERA,17-Feb-2025 10:25 AM,Rejected-Finance,scheduled,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,9,2821016,Surendra Behera,16-Feb-2025 08:58 PM,Rejected-Finance,lottery,13-Aug-2025 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
