S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1.0,2843764.0,BHUBAN ENGINEERING PVT LTD,INR,"479,760",Finance,2 nos bidder participated,Biswajit Naik,29-Mar-2025 08:09 PM,finance_530932.pdf,BOQ Comparative Chart,EE RW Electrical Division Sambalpur,Internal,"EE, DA, AEE ESTIMATOR, JE ESTIMATOR",Soumen Sahu,13-Aug-2025 01:40 PM,finsummary_530932.pdf (505.61 KB),CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,2025_CERWI_110959_3,EE/RWELECT/SBP/29/2024-25,SHIFTING OF 3P 3W 11 KV LINE DUE TO CONSTRUCTION OF BRIDGE FROM HAMAMIRA TO KANTAMALIA VILLAGE UNDER RWES DHENKANAL,EE RW Electrical Division Sambalpur,Internal,"EE, DA, AEE ESTIMATOR, JE ESTIMATOR",Soumen Sahu,13-Aug-2025 01:37 PM,techsummary_530932.pdf (505.61 KB),13-Aug-2025,"INR 479,760",180.0,Soumen Sahu,13-Aug-2025 06:19 PM,aochamamira.pdf (602.00 KB),AOC,1,2843764,BHUBAN ENGINEERING PVT LTD,04-Mar-2025 02:24 PM,Accepted-AOC,SELECTED THROUGH TRANSPARENT LOTTERY SYSTEM,13-Aug-2025 06:19 PM,AOC,"5,644",No,fixed,,Nil,Nil,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Paper,GST,EMD,GST IN,PAN,Affidavit,Valid HT Electrical Licence",24-Feb-2025 11:30 AM,06-Mar-2025 11:30 AM,24-Feb-2025 11:30 AM,04-Mar-2025 05:00 PM,NA ,NA ,24-Feb-2025 11:30 AM,04-Mar-2025 05:00 PM,EE RW Electrical Division Sambalpur,Sakhipara,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Sambalpur,EE/RWELECT/SBP/29/2024-25,2025_CERWI_110959_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SHIFTING OF 3P 3W 11 KV LINE DUE TO CONSTRUCTION OF BRIDGE FROM HAMAMIRA TO KANTAMALIA VILLAGE UNDER RWES DHENKANAL,SHIFTING OF 3P 3W 11 KV LINE DUE TO CONSTRUCTION OF BRIDGE FROM HAMAMIRA TO KANTAMALIA VILLAGE UNDER RWES DHENKANAL,Please refer Tender documents. ,NA ,"5,64,358",Electrical Works,NA ,Tender,90.0,90.0,Hamamira,759129.0,NA ,NA ,NA ,RW Electrical Division Sambalpur,No ,No,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2843133,Pinaki Mishra,03-Mar-2025 11:45 AM,Rejected-AOC,NOT SELECTED,13-Aug-2025 06:19 PM,AOC,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
