Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of Paver Block road at-Muslim Basti in ward No-06,Construction of Paver Block road at-Muslim Basti in ward No-06,Please refer Tender documents. ,NA ,"4,33,712",Civil Works - Others,NA ,Tender,120.0,60.0,kendrapara municipality,754211.0,NA ,NA ,NA ,kendrapara municipality,No ,No,"2,000",0.0,Nil,Nil,No,28-May-2025 11:00 AM,11-Jun-2025 11:00 AM,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,28-May-2025 11:00 AM ,10-Jun-2025 05:00 PM ,28-May-2025 11:00 AM,10-Jun-2025 05:00 PM,"4,337",Yes,percentage,1.0%,Nil,Nil,executive officer,kendrapara municipality,Municipal Bodies||Kendrapara Municipality,01/KM 2025-26,2025_ORULB_113809_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DOCUMENT AS PER DTCN,AOC,Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 10:34 AM,techsummary_541059.pdf (315.84 KB),Chairperson,Internal,JEMEEOCP,Suryakanta Nayak,17-Aug-2025 10:36 AM,finsummary_541059.pdf (315.84 KB),Finance,All the bidders are accepted,Suryakanta Nayak,09-Aug-2025 10:34 PM,,BOQ Comparative Chart,1,2951740,MURALIDHAR SAHOO,04-Jun-2025 09:32 PM,Accepted-AOC,Muralidhar Sahoo is the lowest bidder,17-Aug-2025 10:40 AM,Municipal Bodies||Kendrapara Municipality,2025_ORULB_113809_15,01/KM 2025-26,Construction of Paver Block road at-Muslim Basti in ward No-06,1.0,2951740.0,MURALIDHAR SAHOO,INR,"431,543.92",17-Aug-2025,"INR 431,543.92",60.0,Suryakanta Nayak,17-Aug-2025 10:40 AM,Muralidhar.pdf (316.00 KB),Muralidhar Sahoo is the lowest bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,2,2951744,SK KAMALUDDIN,04-Jun-2025 09:37 PM,Rejected-Finance,Lowest two,17-Aug-2025 10:36 AM,,,,,,,,,,,,,,,,,AOC
