Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage
Finance,Total 2 (Two) Nos. bidders were participated and their documents are opened for further evaluation.,ASHUTOS JENA,05-Mar-2025 02:05 PM,finance_530625.pdf,BOQ Comparative Chart,1.0,2835298.0,PNP CONSTRUCTION,INR,"1,197,418",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB DIVN BOLANGIR,2025_EICCL_110849_1,BGR (R and B)-18 of 2024-25,Shifting of 11KV line of Sadeipali feeder for widening of Bypass Road near sadeipali IDCO area,A Jena,Internal,,ASHUTOS JENA,14-Aug-2025 06:03 PM,finsummary_530625.pdf (338.46 KB),A Jena,Internal,,ASHUTOS JENA,14-Aug-2025 06:01 PM,techsummary_530625.pdf (264.81 KB),14-Aug-2025,"INR 1,197,418",90.0,ASHUTOS JENA,14-Aug-2025 06:10 PM,w.pdf (373.00 KB),"The work is Awarded to PNP Construction,HT Class Contractor",1.0,2840563.0,M/S SAROJINEE POWER AND CONSTRUCTION,27-Feb-2025 04:17 PM,Rejected-Finance,L2 Bidder,14-Aug-2025 06:03 PM,AOC,"S.E,Balangir (R and B) Division,Balangir","O/O S.E,Balangir (R and B) Division,Balangir","14,100",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB DIVN BOLANGIR,BGR (R and B)-18 of 2024-25,2025_EICCL_110849_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof Copy Tender cost and EMD, Registration Certificate, PAN, GSTIN,etc.",Shifting of 11KV line of Sadeipali feeder for widening of Bypass Road near sadeipali IDCO area,Electrical Work,Please refer tender document ,NA ,"14,08,561",Electrical Works,NA ,Tender,90.0,90.0,Balangir,767001.0,NA ,NA ,NA ,"O/O S.E,Balangir (R and B) Division,Balangir",No ,No,17-Feb-2025 06:00 PM,28-Feb-2025 11:30 AM,17-Feb-2025 06:00 PM,27-Feb-2025 05:00 PM,17-Feb-2025 06:00 PM ,25-Feb-2025 05:00 PM ,17-Feb-2025 06:00 PM,27-Feb-2025 05:00 PM,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2835298.0,PNP CONSTRUCTION,24-Feb-2025 02:30 PM,Accepted-AOC,1st Lowest bidder,14-Aug-2025 06:10 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No relationship Certificate, affidavit, Work experience certificate etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Others document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
