Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
16-Jul-2025 11:00 AM,22-Jul-2025 04:00 PM,16-Jul-2025 11:00 AM,22-Jul-2025 03:00 PM,NA ,NA ,16-Jul-2025 11:00 AM,22-Jul-2025 03:00 PM,04-Aug-2025 11:00 AM,1,ICICI BANK,400.0,0.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,DTCN,"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Anandapur Barrage Division,Salapada",SEABD-02 of 2025-26,2025_CCEAB_115585_1,Yes,National Competitive Bid,Lump-sum,Goods,2.0,No,No,Online,No,No,No,"SE,ABD,SALAPADA","O/O THE SE,ABD, SALAPADA","3,000",No,fixed,,Nil,Nil,Auction Sale of old iron angles (75x 75 x 6mm) iron channels used in expansion joints of Barrage deck slab and 20 Nos. of 1000 liter damaged PVC water tank,Auction Sale of old iron angles (75x 75 x 6mm) iron channels used in expansion joints of Barrage deck slab and 20 Nos. of 1000 liter damaged PVC water tank,Please refer Tender documents. ,NA ,"59,051",Miscellaneous Goods,NA ,Tender,30.0,NA ,"SE,ABD, SALAPADA",758020.0,NA ,NA ,NA ,"O/O THE SE,ABD, SALAPADA",No ,No,AOC,1,3007710,DILLIP KUMAR NAYAK,21-Jul-2025 08:15 PM,Accepted-AOC,1st Highest,22-Aug-2025 06:57 PM,22-Aug-2025,"INR 59,260.8",7.0,K PREM KUMAR,22-Aug-2025 06:57 PM,LiftingOrder.pdf (868.00 KB),Finance,financial bid summery uploaded,K PREM KUMAR,04-Aug-2025 11:41 AM,finance_546066.pdf,BOQ Comparative Chart,"SEABD, Salapada",Internal,,K PREM KUMAR,02-Aug-2025 11:39 AM,04-Aug-2025 11:00 AM,techsummary_546066.pdf (297.40 KB),"SEABD, Salapada",Internal,,K PREM KUMAR,22-Aug-2025 06:53 PM,finsummary_546066.pdf (203.84 KB),"CCE,Anandapur Barrage Project||CCE,Anandapur||EE,Anandapur Barrage Division,Salapada",2025_CCEAB_115585_1,SEABD-02 of 2025-26,Auction Sale of old iron angles (75x 75 x 6mm) iron channels used in expansion joints of Barrage deck slab and 20 Nos. of 1000 liter damaged PVC water tank,Technical,Bid Summary Uploaded,K PREM KUMAR,22-Jul-2025 05:30 PM,technical_546066.pdf,1.0,3007710.0,DILLIP KUMAR NAYAK,INR,"59,260.8",AOC
,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3007667,Sri Jagannath Agency and Consultancy Service,21-Jul-2025 07:54 PM,Rejected-AOC,2nd Highest,22-Aug-2025 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
