Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",Improvement such as widening and strengthening of Godbhaga-Turum from 0/000 km to 20/000 km in the district of Bargarh under State Plan,Improvement such as widening and strengthening of Godbhaga-Turum from 0/000 km to 20/000 km in the district of Bargarh under State Plan,Please refer Tender documents. ,NA ,"28,12,78,966",Civil Works - Roads,NA ,Tender,90.0,600.0,Bargarh,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,EIC-CIVIL,CE-ROADS-II-21/2024-25,2024_EICCL_108360_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Chief Engineer, Roads-II, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar","28,13,000",Yes,fixed,,Nil,Nil,1.0,2nd Corrigendum,Date,,1.0,ICICI BANK,17-Dec-2024 01:00 PM,09-Jan-2025 11:30 AM,17-Dec-2024 01:00 PM,08-Jan-2025 05:30 PM,NA ,NA ,17-Dec-2024 01:00 PM,08-Jan-2025 05:30 PM,03-May-2025 11:30 AM,"10,000",0.0,Nil,Nil,No,AOC,1,2711164,DEMANTI AGRAWAL,25-Dec-2024 07:53 PM,Rejected-Technical,Disqualified,01-May-2025 06:39 PM,20-Aug-2025,"INR 239,115,249",600.0,Pradipta Kumar Nayak,20-Aug-2025 07:23 PM,Godbhaga_Turum.pdf (1384.00 KB),55P1 of 2025-26,Finance,Finance opening,Pradipta Kumar Nayak,03-May-2025 11:34 AM,,BOQ Comparative Chart,EIC Civil cum Roads Odisha,Internal,,Pradipta Kumar Nayak,01-May-2025 06:39 PM,03-May-2025 11:30 AM,techsummary_520759.pdf (263.86 KB),CE Roads-I Odisha,Internal,,Pradipta Kumar Nayak,20-Aug-2025 07:14 PM,finsummary_520759.pdf (1383.76 KB),Technical,Opening,Pradipta Kumar Nayak,09-Jan-2025 11:53 AM,,EIC-CIVIL,2024_EICCL_108360_6,CE-ROADS-II-21/2024-25,Improvement such as widening and strengthening of Godbhaga-Turum from 0/000 km to 20/000 km in the district of Bargarh under State Plan,1.0,2720758.0,RAHUL MISHRA,INR,"239,115,249",AOC
,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,2,2722369,LAL MOHAN PANDA,02-Jan-2025 02:00 PM,Rejected-Finance,Other than L1 and L2 bidder,20-Aug-2025 07:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2720758,RAHUL MISHRA,08-Jan-2025 02:36 PM,Accepted-AOC,L1 bidder,20-Aug-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2722235,SHANTI CONSTRUCTION SAMBALPUR PVT. LTD.,02-Jan-2025 02:00 PM,Rejected-AOC,L2 bidder,20-Aug-2025 07:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
