Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
SE MID KHORDHA,O/O SE MID KHORDHA,1.0,Fee/PreQual/Technical/Finance,.pdf,"BID security PAN GSTIN Registration Certificate, Affidavit , No relation certificate as per DTCN","4,000",0.0,Nil,Nil,No,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",TCN-092024-25,2024_CEMIB_107605_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Nov-2024 10:00 AM,05-Dec-2024 11:00 AM,28-Nov-2024 10:00 AM,04-Dec-2024 05:00 PM,NA ,NA ,28-Nov-2024 10:00 AM,04-Dec-2024 05:00 PM,Repair to Khaingabandha MIP of Chilika Block of Khordha district under Critical scheme for the year 2024-25,Repair to Khaingabandha MIP of Chilika Block of Khordha district under Critical scheme for the year 2024-25,pleaserefer tender document ,NA ,"8,46,885",Civil Works - Others,NA ,Tender,90.0,90.0,SE MID KHORDHA,752056.0,NA ,NA ,NA ,SE MID KHORDHA,No ,No,1.0,ICICI BANK,"8,500",Yes,fixed,,Nil,Nil,AOC,01-Aug-2025,"INR 719,936.68",90.0,PRAVASH DHAL,01-Aug-2025 11:02 PM,khaingabandhawo.pdf (2275.00 KB),winner of lottery,1,2677898,ANANTA CHARAN PALAI,04-Dec-2024 01:47 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,SEMIDKHORDHA,Internal,sedaoaee,PRAVASH DHAL,27-Dec-2024 01:40 PM,techsummary_518127.pdf (244.07 KB),SEMIDKHORDHA,Internal,sedaoaee,PRAVASH DHAL,27-Dec-2024 02:05 PM,finsummary_518127.pdf (244.07 KB),"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||KHURDA",2024_CEMIB_107605_8,TCN-092024-25,Repair to Khaingabandha MIP of Chilika Block of Khordha district under Critical scheme for the year 2024-25,1.0,2679984.0,SAROJ KUMAR BARIK,INR,"719,936.68",Finance,7nos bidder are qualified,PRAVASH DHAL,27-Dec-2024 12:48 PM,finance_518127.pdf,BOQ Comparative Chart,AOC
,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,2,2681361,JANHABI KUMAR PAIKARATHI,04-Dec-2024 03:07 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2681594,PRAKASH KUMAR SAHOO,04-Dec-2024 04:35 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2681021,PRATAP ROUT,04-Dec-2024 01:40 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2679757,SAIPRAKASH PRUSTY,03-Dec-2024 08:42 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2679984,SAROJ KUMAR BARIK,03-Dec-2024 10:27 PM,Accepted-AOC,winner of lottery,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2681711,SUBHENDU KUMAR PRADHAN,04-Dec-2024 04:54 PM,Rejected-AOC,Rejected,01-Aug-2025 11:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
