Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,tender is process for technical evaluation,Sudhir Ranjan Mallik,05-Aug-2025 02:29 PM,,BOQ Comparative Chart,1.0,2985510.0,NOVASOL INGREDIENTS PRIVATE LIMITED,INR,"336,000",Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_114684_1,MM/113/AT/ 2025-2026/24,Supply of Glucono Delta Lactone (GDL),DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,05-Aug-2025 02:45 PM,finsummary_543793.pdf (105.11 KB),DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,05-Aug-2025 02:34 PM,techsummary_543793.pdf (105.11 KB),1,2989176,Advancein organics LLP,04-Jul-2025 05:28 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 02:45 PM,05-Aug-2025,"INR 3,542,000",15.0,Sudhir Ranjan Mallik,05-Aug-2025 03:11 PM,INDRAS.PDF (167.00 KB),AOC,1.0,ICICI BANK,23-Jun-2025 10:00 AM,07-Jul-2025 03:00 PM,23-Jun-2025 10:00 AM,07-Jul-2025 02:00 PM,NA ,NA ,23-Jun-2025 10:00 AM,07-Jul-2025 02:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",Managing Director,"D2, Sahid Nagar, BBSR","1,00,000",Yes,fixed,,Nil,Nil,Odisha State Co. Milk Producers Federation Ltd.,MM/113/AT/ 2025-2026/24,2025_OMFED_114684_1,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,590.0,0.0,Nil,Nil,No,Supply of Glucono Delta Lactone (GDL),Supply of Glucono Delta Lactone (GDL) at Cuttack and Balasore Dairy,Detailed Tender Document  ,NA ,"31,00,000",Miscellaneous Goods,NA ,Tender,90.0,NA ,Cuttack,754006.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,AOC
,,,,,,2.0,2987669.0,INDRAS AGENCIES PRIVATE LIMITED,INR,"154,000",,,,,,,,,,,,,,,,,2,2987669,INDRAS AGENCIES PRIVATE LIMITED,03-Jul-2025 04:25 PM,Accepted-AOC,L1 BIDDER,05-Aug-2025 03:11 PM,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2985510,NOVASOL INGREDIENTS PRIVATE LIMITED,02-Jul-2025 01:22 PM,Accepted-AOC,SAMPLE FOR EUROPEAN BRAND,05-Aug-2025 03:11 PM,,,,,,,AOC,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2989270,SUBHAM INDUSTRIES,04-Jul-2025 06:06 PM,Rejected-Finance,Not L1 rate,05-Aug-2025 02:45 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2987918,UniBourne Food Ingredients LLP,05-Jul-2025 04:39 PM,Rejected-Technical,Insufficent document,05-Aug-2025 02:34 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
