Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Paper cost, EMD, GST, PAN, RC, Affidavit correctness certificate and no relation certificate",1.0,ICICI BANK,Chief Engineer Buildings and Bridges,Office of EIC RW Odisha Bhubaneswar,"10,000",0.0,Nil,Nil,No,"Construction of bridge over Tikira River at Jamujori connecting Jamjori and Dhauragoth, Salebhata and Basloi including developing Jamjuri river side to a tourist spot in the district of Sambalpur","Construction of bridge over Tikira River at Jamujori connecting Jamjori and Dhauragoth, Salebhata and Basloi including developing Jamjuri river side to a tourist spot in the district of Sambalpur under BSY for the year 2023-24",Please refer Tender documents. ,NA ,"12,49,19,289",Civil Works - Bridges,NA ,Tender,90.0,547.0,Sambalpur,751001.0,NA ,NA ,NA ,Office of EIC RW Odisha Bhubaneswar,No ,No,"12,49,193",Yes,percentage,1.0%,Nil,Nil,CE RW I,Tender Online-13/2023-24 (Bridges),2024_CERWI_100910_18,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,13-Feb-2024 06:55 PM,20-Feb-2024 11:00 AM,13-Feb-2024 06:55 PM,19-Feb-2024 05:00 PM,13-Feb-2024 06:55 PM ,17-Feb-2024 02:00 PM ,13-Feb-2024 06:55 PM,19-Feb-2024 05:00 PM,11-Feb-2025 11:30 AM,AOC,EIC RW,Internal,CE Bridge and Buildings SE Bridges AO Sr DAO,Dinabandhu Behura,06-Feb-2025 07:10 PM,11-Feb-2025 11:30 AM,techsummary_492887.pdf (277.88 KB),Finance,Price bid opened,Ramesh Chandra Behera,11-Feb-2025 07:01 PM,,BOQ Comparative Chart,EIC RW-II,Internal,,Dinabandhu Behura,20-Aug-2025 08:16 PM,finsummary_492887.pdf (399.21 KB),Technical,Four bidders participated,Kishor kumar Mishra,20-Feb-2024 12:39 PM,,CE RW I,2024_CERWI_100910_18,Tender Online-13/2023-24 (Bridges),"Construction of bridge over Tikira River at Jamujori connecting Jamjori and Dhauragoth, Salebhata and Basloi including developing Jamjuri river side to a tourist spot in the district of Sambalpur",1.0,2446151.0,M/s.S.K.Agarwalla,INR,"109,179,458",1,2449168,Anil Kumar Mishra,19-Feb-2024 03:48 PM,Rejected-Finance,2nd lowest,20-Aug-2025 08:16 PM,20-Aug-2025,"INR 109,179,458",547.0,Dinabandhu Behura,20-Aug-2025 08:19 PM,EMDjamujori.pdf (399.00 KB),AOC
,,.pdf,"Labour licence, Work experience, Work in hand, ATO, Similar nature of work",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2449829,DUSMANTA KUMAR PRADHAN,19-Feb-2024 02:22 PM,Rejected-Technical,Disqualified,06-Feb-2025 07:10 PM,,,,,,,AOC
,,.pdf,Machineries owned obtained on hire and other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2445311,MONALISA ENGICONS,19-Feb-2024 12:08 PM,Rejected-Finance,2nd lowest,20-Aug-2025 08:16 PM,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2446151,M/s.S.K.Agarwalla,19-Feb-2024 01:21 PM,Accepted-AOC,Agreement no.9 P1 of 2025-26,20-Aug-2025 08:19 PM,,,,,,,AOC
