Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"Hard Landscaping and Soft Landscaping and Miscellaneous Work of Panthanivas, Puri.","Hard Landscaping and Soft Landscaping and Miscellaneous Work of Panthanivas, Puri.",As per DTCN ,NA ,"78,47,000",Civil Works - Others,NA ,Tender,90.0,150.0,"Panthanivas, Puri.",752001.0,NA ,NA ,NA ,"Superintending Engineer, O.T.D.C Ltd Lewis road",No ,No,24-Apr-2025 06:55 PM,03-May-2025 11:30 AM,24-Apr-2025 06:55 PM,02-May-2025 05:00 PM,NA ,NA ,24-Apr-2025 06:55 PM,02-May-2025 05:00 PM,19-May-2025 02:40 PM,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidavit, GST,work experience","78,470",Yes,percentage,1.0%,Nil,Nil,"Superintending Engineer, O.T.D.C Ltd","Superintending Engineer, O.T.D.C Ltd Lewis road Bhubaneswar.","10,000","1,800",Nil,Nil,No,1.0,"Hard Landscaping and Soft Landscaping and Miscellaneous Work of Panthanivas, Puri.",Other,,Odisha Tourism Devl. Corp.,BP I/05/2025 26 Dt.17.04.2025,2025_OTDC_112793_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC,1.0,2903876.0,ALOK KUMAR SAHOO,INR,"7,871,468",Odisha Tourism Devl. Corp.,2025_OTDC_112793_1,BP I/05/2025 26 Dt.17.04.2025,"Hard Landscaping and Soft Landscaping and Miscellaneous Work of Panthanivas, Puri.",S.K. BEHERA,Internal,L.SAHOOS NAIKA.S. SWAINS.K.JENA,Sunil Kumar Behera,19-May-2025 02:35 PM,19-May-2025 02:40 PM,techsummary_537470.pdf (1997.76 KB),S.K. Behera,Internal,"S. K. Jena, A. S. Swain, S. Naik",Sunil Kumar Behera,02-Aug-2025 04:12 PM,finsummary_537470.pdf (679.93 KB),02-Aug-2025,"INR 7,871,468",150.0,Sunil Kumar Behera,02-Aug-2025 04:15 PM,AOC.pdf (874.00 KB),WORK ORDER,Technical,Proceeding,Sunil Kumar Behera,19-May-2025 02:33 PM,technical_537470.pdf,1,2903876,ALOK KUMAR SAHOO,02-May-2025 03:17 PM,Accepted-AOC,SUCESSFUL BIDDER,02-Aug-2025 04:15 PM,Finance,Financial Proceedings,Sunil Kumar Behera,02-Aug-2025 04:05 PM,finance_537470.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2903305,BISWARANJAN MALLICK,01-May-2025 03:57 PM,Rejected-Finance,UNSUCESSFUL BIDDER In Transparent Lottery System,02-Aug-2025 04:12 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2903793,MAHESWAR PARIDA,02-May-2025 03:58 PM,Rejected-AOC,UNSUCESSFUL BIDDER,02-Aug-2025 04:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2903407,M/S DURGAMADHAB CONSTRUCTION AND INTERIOR,02-May-2025 10:45 AM,Rejected-Technical,Not Fulfilled eligibility criteria,19-May-2025 02:35 PM,,,,,,,AOC
