Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","7,080",0.0,Nil,Nil,No,1.0,ICICI BANK,"11,900",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.7/2025-26,2025_ORULB_113116_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC road from Pratap Pal res to Raj Kishore Pal res of Village of Kajipatna in Ward No.56.,Construction of CC road from Pratap Pal res to Raj Kishore Pal res of Village of Kajipatna in Ward No.56.,Please refer Tender documents. ,NA ,"11,88,881",Civil Works - Others,NA ,Tender,75.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,08-May-2025 06:00 PM,23-May-2025 10:00 AM,08-May-2025 06:00 PM,20-May-2025 05:00 PM,NA ,NA ,08-May-2025 06:00 PM,20-May-2025 05:00 PM,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,11-Aug-2025 05:25 PM,techsummary_538966.pdf (403.62 KB),Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,11-Aug-2025 05:28 PM,finsummary_538966.pdf (403.62 KB),Finance,Seven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,26-May-2025 03:56 PM,finance_538966.pdf,BOQ Comparative Chart,1,2925306,MANAS KUMAR BEHERA (S.C.),20-May-2025 12:48 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_113116_11,MC(CMC)CTC_Div-IIINo.7/2025-26,Construction of CC road from Pratap Pal res to Raj Kishore Pal res of Village of Kajipatna in Ward No.56.,1.0,2925402.0,TANMAYA PARIJA,INR,"1,010,667.67",11-Aug-2025,"INR 1,010,667.67",60.0,Antarjyamee Patra,11-Aug-2025 05:30 PM,1.pdf (149.00 KB),WO,AOC
,,,,.xls,Bill of Quantity,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2926380,PRASANT KUMAR JETHY,20-May-2025 03:46 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2925209,SAMARJEET SWAIN,19-May-2025 08:57 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2925236,SANJAY KUMAR DALAI,19-May-2025 08:50 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2917563,SRI SANTOSH KUMAR JENA,14-May-2025 01:34 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2926023,SUJAN KUMAR BEHERA,20-May-2025 01:02 PM,Rejected-AOC,Rejected,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2925402,TANMAYA PARIJA,19-May-2025 05:28 PM,Accepted-AOC,Accepted,11-Aug-2025 05:30 PM,,,,,,,,,,,,,,,,,AOC
