Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, REGISTRATION, AFFIDAVIT ETC AS PER DTCN AND ADDITIONAL DOCUMENT","7,080",0.0,Nil,Nil,No,07-Sep-2023 03:00 PM,25-Sep-2023 11:30 AM,07-Sep-2023 03:00 PM,22-Sep-2023 05:00 PM,07-Sep-2023 03:00 PM ,16-Sep-2023 02:00 PM ,07-Sep-2023 03:00 PM,22-Sep-2023 05:00 PM,1,ICICI BANK,Municipal Bodies||Brahmapur Municipal Corporation,BeMC(BAM)/279/2023-24,2023_ORULB_93866_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"35,219",Yes,fixed,,Nil,Nil,"Upgrading of existing Kutcha WBM road to pavered road of uma nagar 4th and chanadan nagar 5th, 3rd,2nd lane existing WMM WBM road","Upgrading of existing Kutcha WBM road to pavered road of uma nagar 4th and chanadan nagar 5th, 3rd,2nd lane existing WMM WBM road",Please refer Tender documents. ,NA ,"35,21,871",Civil Works - Others,NA ,Tender,120.0,120.0,Berhampur,760002.0,NA ,NA ,NA ,Berhampur Municipal Corporation,No ,No,Commissioner,"Berhampur Municipal Corporation, Berhampur",1.0,Technical Corrigendum,Technical Bid,,AOC,Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_93866_34,BeMC(BAM)/279/2023-24,"Upgrading of existing Kutcha WBM road to pavered road of uma nagar 4th and chanadan nagar 5th, 3rd,2nd lane existing WMM WBM road",Commissioner,Internal,Executive Engineer Junior Engineer,Susanta Dung Dung,19-Aug-2025 01:26 PM,finsummary_459253.pdf (405.35 KB),Finance,Admitted,Ranjan Kumar Panda,27-Sep-2023 01:28 PM,finance_459253.pdf,BOQ Comparative Chart,1.0,2265618.0,Balakrushna Sabat,INR,"3,637,844.63",1,2265618,Balakrushna Sabat,21-Sep-2023 06:24 PM,Accepted-AOC,Accepted,19-Aug-2025 01:30 PM,19-Aug-2025,"INR 3,531,887.99",120.0,Susanta Dung Dung,19-Aug-2025 01:29 PM,279_34_1.pdf (505.00 KB),As per estimated rate,Commissioner,Internal,Executive Engineer Junior Engineer,Susanta Dung Dung,19-Aug-2025 01:23 PM,techsummary_459253.pdf (465.18 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2265631,Brajamohan Palo,21-Sep-2023 06:43 PM,Rejected-Finance,Rejected,19-Aug-2025 01:26 PM,,,,,,,,,,,,,,AOC
