Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
Rourkela Municipal Corporation,MC/RMC/22/2025,2025_RMC_113206_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Drain and Road from Khokna House to Muktar Choudhury House, Chudi Basti, Bondamunda under RMC, Rourkela.",Works,Please refer Tender documents. ,NA ,"13,88,000",Civil Works - Others,NA ,Tender,90.0,45.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,"6,000",Nil,Nil,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, EMD, GST, PAN, Paper Cost and other Documents as per DTCN",08-May-2025 06:00 PM,20-May-2025 11:00 AM,08-May-2025 06:00 PM,19-May-2025 05:00 PM,NA ,NA ,08-May-2025 06:00 PM,19-May-2025 05:00 PM,"13,880",Yes,fixed,,Nil,Nil,AOC,1.0,2924628.0,S B ENTERPRISES,INR,"269,999.36",13-Aug-2025,"INR 269,999.36",45.0,Birendra Nanda,13-Aug-2025 12:29 PM,BID22.pdf (2265.00 KB),Awarded to S.B. Enterprises,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,13-Aug-2025 11:47 AM,finsummary_538793.pdf (2264.69 KB),Rourkela Municipal Corporation,2025_RMC_113206_4,MC/RMC/22/2025,"Construction of Drain and Road from Khokna House to Muktar Choudhury House, Chudi Basti, Bondamunda under RMC, Rourkela.",1,2922243,MAA SAMALEI TRADERS,17-May-2025 11:32 AM,Rejected-Technical,By The Tender Committee,11-Aug-2025 10:38 AM,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,11-Aug-2025 10:38 AM,techsummary_538793.pdf (2264.69 KB),Finance,EMD refund,Birendra Nanda,08-Aug-2025 04:27 PM,finance_538793.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,2,2925332,MITRA SEKHAR PARIDA,19-May-2025 04:39 PM,Rejected-Technical,By The Tender Committee,11-Aug-2025 10:38 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,3,2924313,SANTOSH KUMAR MALLICK,19-May-2025 11:10 AM,Rejected-Technical,By The Tender Committee,11-Aug-2025 10:38 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,4,2924628,S B ENTERPRISES,19-May-2025 12:46 PM,Accepted-AOC,By The Tender Committee,13-Aug-2025 12:29 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,5,2924579,SRIKANTA ROUT,19-May-2025 12:29 PM,Rejected-Technical,By The Tender Committee,11-Aug-2025 10:38 AM,,,,,,,,,,,,,AOC
