Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"29,86,000",Yes,fixed,,Nil,Nil,10-Jul-2024 10:00 AM,13-Aug-2024 11:30 AM,10-Jul-2024 10:00 AM,12-Aug-2024 05:30 PM,NA ,NA ,10-Jul-2024 10:00 AM,12-Aug-2024 05:30 PM,23-May-2025 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit","Chief Engineer, DPI and Roads, Odisha","Office of the E.I.C. Civil, Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar",1.0,2nd Corrigendum,Date,,EIC-CIVIL,CE-DPI AND R- 01/2024-25,2024_EICCL_103432_15,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Improvement such as widening and strengthening to Telibandha-Barapuduga road (ODR) from 0/000 km to 4/350 km and 4/850 km to 17/128 km in the district of Boudh under State Plan,Improvement such as widening and strengthening to Telibandha-Barapuduga road (ODR) from 0/000 km to 4/350 km and 4/850 km to 17/128 km in the district of Boudh under State Plan,Please refer Tender documents. ,NA ,"29,85,83,156",Civil Works - Roads,NA ,Tender,90.0,540.0,In Boudh Dist,751001.0,NA ,NA ,NA ,"O/o the E.I.C. Civil, Odisha, Bhubaneswar",No ,No,AOC,Finance,Finance Opening,Pradipta Kumar Nayak,23-May-2025 12:39 PM,,BOQ Comparative Chart,EIC Civil Cum Roads Odisha,Internal,,Pradipta Kumar Nayak,21-May-2025 06:24 PM,23-May-2025 11:30 AM,techsummary_502327.pdf (344.29 KB),Technical,Opening,Pradipta Kumar Nayak,13-Aug-2024 12:44 PM,,CE Roads-II Odisha,Internal,,Pradipta Kumar Nayak,16-Aug-2025 01:41 PM,finsummary_502327.pdf (1376.56 KB),16-Aug-2025,"INR 253,825,541",540.0,Pradipta Kumar Nayak,16-Aug-2025 01:51 PM,Telibandha1.pdf (1377.00 KB),122P1 of 2025-26,1.0,2516997.0,Shivam Condev Private Limited,INR,"253,825,541",EIC-CIVIL,2024_EICCL_103432_15,CE-DPI AND R- 01/2024-25,Improvement such as widening and strengthening to Telibandha-Barapuduga road (ODR) from 0/000 km to 4/350 km and 4/850 km to 17/128 km in the district of Boudh under State Plan,1,2515104,Bhagabati build and constructions Pvt Ltd,12-Aug-2024 11:51 AM,Rejected-Technical,Disqualified,21-May-2025 06:24 PM,AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2516300,BKD INFRASTRUCTURE PRIVATE LIMITED,12-Aug-2024 12:36 PM,Rejected-AOC,L2 bidder,16-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2526845,GYANENDRA KUMAR ROUTRAY,12-Aug-2024 04:30 PM,Rejected-Technical,Disqualified,21-May-2025 06:24 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2518547,KL INFRABUILD PVT. LTD.,10-Aug-2024 03:28 PM,Rejected-AOC,L1 bidder,16-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2526817,NANDA INFRA CONSTRUCTION PRIVATE LIMITED,12-Aug-2024 04:23 PM,Rejected-AOC,L1 bidder,16-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2517290,SHANTI CONSTRUCTION SAMBALPUR PVT. LTD.,24-Jul-2024 06:16 PM,Rejected-Finance,Other than L1 and L2 bidder,16-Aug-2025 01:41 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2516997,Shivam Condev Private Limited,25-Jul-2024 11:10 AM,Accepted-AOC,Selected as L1 bidder,16-Aug-2025 01:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2516853,SRINIBASH MISHRA,24-Jul-2024 10:23 PM,Rejected-AOC,L1 bidder,16-Aug-2025 01:52 PM,AOC
